02-03-2020,MOEXBC,0, ФАС следит за ростом цен на авиабилеты из-за коронавируса ,0.14285714285714285
02-03-2020,MOEXBC,0, Глава Минэкономразвития оценил последствия коронавируса для России ,0.16666666666666666
02-03-2020,MOEXBC,0, В ЕК оценили необходимость мер поддержки экономики из-за коронавируса ,0.5555555555555556
02-03-2020,MOEXBC,0, Эксперты рассказали о последствиях коронавируса для мировой экономики ,0.5
02-03-2020,MOEXBC,0, В Кремле рассказали о совещании Путина по ситуации на сырьевых рынках ,0.125
02-03-2020,MOEXBC,0, Мишустин поручил при подготовке бюджета учесть риски на фоне COVID-19 ,0.25
02-03-2020,MOEXBC,0, В Сбербанке рассказали о влиянии коронавируса на Московскую биржу ,0.0
03-03-2020,MOEXBC,1, ФРС неожиданно понизила ставку из-за коронавируса ,0.0
03-03-2020,MOEXBC,1, Аэрофлот не знает деталей компенсации за потери из-за коронавируса ,0.14285714285714285
03-03-2020,MOEXBC,1, Крымский депутат прокомментировал перенос Ялтинского форума ,0.0
03-03-2020,MOEXBC,1, Лукойл не планирует менять бюджет на 2020 год ,0.8
03-03-2020,MOEXBC,1, Мера профилактики. Ялтинский форум перенесли из-за COVID-19 ,0.5714285714285714
03-03-2020,MOEXBC,1, Аксенов сообщил о переносе Ялтинского форума из-за коронавируса ,0.14285714285714285
03-03-2020,MOEXBC,1, Глава ЕЦБ оценила влияние эпидемии коронавируса на экономику ,0.14285714285714285
03-03-2020,MOEXBC,1, Индексы США показали резкий рост после обвала из-за коронавируса ,0.0
04-03-2020,MOEXBC,1, Акимов рассказал о влиянии коронавируса на Почту России ,0.16666666666666666
04-03-2020,MOEXBC,1, ЦБ назвал факторы,-0.6666666666666666
04-03-2020,MOEXBC,1, ЦБ оценил влияние распространения коронавируса на российскую экономику ,-0.14285714285714285
04-03-2020,MOEXBC,1, Эксперт назвал возможную причину снижения ставки ФРС США ,0.0
04-03-2020,MOEXBC,1, Аксенов не назвал новые сроки проведения Ялтинского форума ,0.14285714285714285
05-03-2020,MOEXBC,0, Петербургский экономический форум отменили из-за коронавируса ,0.0
05-03-2020,MOEXBC,0, В Петербурге отели дешевеют из-за коронавируса ,0.3333333333333333
05-03-2020,MOEXBC,0, Министр нефти Ирана оценил влияние коронавируса на спрос на нефть ,0.0
05-03-2020,MOEXBC,0, ОПЕК начала обсуждать в Вене тайную рекомендацию по сделке ОПЕК+ ,0.375
05-03-2020,MOEXBC,0, S7 разрешила возвращать билеты с удержанием только сервисного сбора ,0.0
05-03-2020,MOEXBC,0, Будет ли Россия спасать мир от дешевой нефти за свой счет ,0.625
05-03-2020,MOEXBC,0, Цены на нефть колеблются на новостях по сделке ОПЕК+ из Вены ,0.0
05-03-2020,MOEXBC,0, Биржи США закрылись ростом на фоне финансирования борьбы с COVID-19 ,-0.125
06-03-2020,MOEXBC,0, Аэрофлот сократит рейсы в Китай,0.25
06-03-2020,MOEXBC,0, Кудрин допустил господдержку промышленности из-за коронавируса ,0.3333333333333333
06-03-2020,MOEXBC,0, Песков оценил влияние коронавируса на IT-отрасль ,-0.2
06-03-2020,MOEXBC,0, Правительство определилось с комиссией по устойчивости экономики ,0.0
06-03-2020,MOEXBC,0, Новак встретится со странами,0.6666666666666666
06-03-2020,MOEXBC,0, Медведев предложил Казахстану обсудить влияние COVID-19 на экономику ,0.2857142857142857
06-03-2020,MOEXBC,0, Медведев оценил влияние коронавируса на мировую экономику ,0.3333333333333333
06-03-2020,MOEXBC,0, Бизнес-диалог Россия — США перенесли из-за отмены ПМЭФ ,0.0
06-03-2020,MOEXBC,0, В Петербурге рассказали о возможных потерях из-за отмены ПМЭФ ,0.0
06-03-2020,MOEXBC,0, Кудрин спрогнозировал влияние коронавируса на мировую экономику ,0.16666666666666666
06-03-2020,MOEXBC,0, Utair сократила число рейсов в Милан из-за коронавируса ,-0.14285714285714285
