<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEXCN,D,29/04/15,00:00:00,6384.5400000,6420.8100000,6326.1200000,6334.4200000,933394466
MOEXCN,D,30/04/15,00:00:00,6334.5900000,6350.8900000,6291.0700000,6297.8000000,2006495177
MOEXCN,D,05/05/15,00:00:00,6304.6400000,6378.1600000,6269.9000000,6312.3200000,2163263601
MOEXCN,D,06/05/15,00:00:00,6308.9000000,6321.1100000,6265.4500000,6273.8300000,957568816
MOEXCN,D,07/05/15,00:00:00,6271.4400000,6276.8400000,6161.9200000,6201.6300000,1468466167
MOEXCN,D,08/05/15,00:00:00,6215.7300000,6305.9100000,6207.1200000,6276.1500000,1238722426
MOEXCN,D,12/05/15,00:00:00,6279.5800000,6325.3000000,6233.4200000,6308.6000000,1348507057
MOEXCN,D,13/05/15,00:00:00,6309.5400000,6339.4800000,6282.4400000,6292.0200000,840454293
MOEXCN,D,14/05/15,00:00:00,6296.9800000,6387.6700000,6259.7800000,6313.9500000,972039906
MOEXCN,D,15/05/15,00:00:00,6316.4300000,6377.0700000,6315.2900000,6315.2900000,1104812165
MOEXCN,D,18/05/15,00:00:00,6317.6900000,6339.0100000,6262.7700000,6285.5600000,1174175189
MOEXCN,D,19/05/15,00:00:00,6282.4000000,6311.3500000,6232.4600000,6310.1300000,864832841
MOEXCN,D,20/05/15,00:00:00,6309.5400000,6309.5400000,6204.8700000,6232.5000000,476257643
MOEXCN,D,21/05/15,00:00:00,6234.3100000,6277.2300000,6199.1500000,6232.9200000,732875359
MOEXCN,D,22/05/15,00:00:00,6234.2000000,6246.6700000,6195.5700000,6219.4400000,487397244
MOEXCN,D,25/05/15,00:00:00,6215.5200000,6230.9200000,6168.7100000,6190.6800000,652420683
MOEXCN,D,26/05/15,00:00:00,6186.7400000,6246.3500000,6167.0300000,6167.0300000,714659773
MOEXCN,D,27/05/15,00:00:00,6163.3500000,6234.7900000,6139.2600000,6231.8500000,994262653
MOEXCN,D,28/05/15,00:00:00,6257.8300000,6291.5900000,6177.6700000,6177.6700000,734104877
MOEXCN,D,29/05/15,00:00:00,6181.1500000,6251.8600000,6146.2800000,6146.2800000,1331370468
MOEXCN,D,01/06/15,00:00:00,6158.1800000,6205.2300000,6150.1800000,6150.1800000,783393165
MOEXCN,D,02/06/15,00:00:00,6155.9200000,6210.0000000,6128.1700000,6190.7300000,980675390
MOEXCN,D,03/06/15,00:00:00,6197.8400000,6233.6400000,6149.8500000,6161.0300000,1326087574
MOEXCN,D,04/06/15,00:00:00,6176.6900000,6188.0500000,6106.4400000,6122.9800000,1181437163
MOEXCN,D,05/06/15,00:00:00,6126.9600000,6157.9200000,6082.7800000,6113.7700000,1043088593
MOEXCN,D,08/06/15,00:00:00,6118.8200000,6130.8400000,6062.4200000,6071.6000000,864815658
MOEXCN,D,09/06/15,00:00:00,6076.3000000,6109.3700000,6047.6900000,6089.3500000,995567352
MOEXCN,D,10/06/15,00:00:00,6090.9000000,6097.1300000,6019.8200000,6025.5600000,822216371
MOEXCN,D,11/06/15,00:00:00,6025.5600000,6052.9700000,5960.2700000,6036.7100000,2018139483
MOEXCN,D,15/06/15,00:00:00,6037.6300000,6124.7000000,6014.1700000,6120.9000000,1458235510
MOEXCN,D,16/06/15,00:00:00,6118.5500000,6168.3600000,6098.8300000,6142.9300000,1423833382
MOEXCN,D,17/06/15,00:00:00,6150.5500000,6205.5900000,6148.7200000,6176.7200000,1748745001
MOEXCN,D,18/06/15,00:00:00,6170.5500000,6210.3000000,6146.6700000,6199.2900000,1603270712
MOEXCN,D,19/06/15,00:00:00,6202.9700000,6209.0300000,6133.3000000,6159.2900000,906632299
MOEXCN,D,22/06/15,00:00:00,6157.2300000,6227.0100000,6134.7600000,6203.6300000,750691216
MOEXCN,D,23/06/15,00:00:00,6203.6300000,6224.3100000,6161.0700000,6204.2200000,885291460
MOEXCN,D,24/06/15,00:00:00,6207.6400000,6212.1300000,6125.7200000,6153.3500000,1216702488
MOEXCN,D,25/06/15,00:00:00,6133.3900000,6164.8600000,6132.8100000,6154.4400000,1187670788
MOEXCN,D,26/06/15,00:00:00,6047.2600000,6098.5300000,6021.2500000,6063.7900000,2067188784
MOEXCN,D,29/06/15,00:00:00,6057.8300000,6263.8900000,6020.8800000,6035.0200000,1167545425
MOEXCN,D,30/06/15,00:00:00,6036.3900000,6052.8400000,6001.1600000,6036.4600000,1507272216
MOEXCN,D,01/07/15,00:00:00,6036.7000000,6083.1200000,5999.6500000,6064.8600000,1175360243
MOEXCN,D,02/07/15,00:00:00,6066.0000000,6066.0000000,5976.0000000,6017.6400000,877089371
MOEXCN,D,03/07/15,00:00:00,6016.5800000,6028.0700000,5974.9600000,5990.4000000,364322971
MOEXCN,D,06/07/15,00:00:00,5990.7600000,6009.3900000,5950.0000000,5984.2300000,780558409
MOEXCN,D,07/07/15,00:00:00,5979.3300000,6006.0600000,5907.8900000,5911.4700000,1213860559
MOEXCN,D,08/07/15,00:00:00,5911.0300000,5948.5400000,5786.3200000,5836.7000000,1430002232
MOEXCN,D,09/07/15,00:00:00,5843.8300000,5917.1500000,5824.5300000,5884.8400000,1191981215
MOEXCN,D,10/07/15,00:00:00,5887.7300000,5921.4000000,5876.2200000,5908.8400000,1582362032
MOEXCN,D,13/07/15,00:00:00,5910.2400000,6021.0700000,5907.5000000,5981.5100000,1997763861
MOEXCN,D,14/07/15,00:00:00,5987.6400000,6038.6800000,5953.6300000,6006.7000000,1722938955
MOEXCN,D,15/07/15,00:00:00,6006.2600000,6030.6100000,5972.5500000,6023.8400000,1099667311
MOEXCN,D,16/07/15,00:00:00,6022.7900000,6100.6100000,6017.1600000,6100.5200000,1141765943
MOEXCN,D,17/07/15,00:00:00,6098.2800000,6144.8700000,6058.0200000,6066.7700000,1138782884
MOEXCN,D,20/07/15,00:00:00,6079.3500000,6079.5400000,6006.7600000,6009.1100000,1293821886
MOEXCN,D,21/07/15,00:00:00,6005.7800000,6058.8500000,6005.7800000,6058.8500000,987014877
MOEXCN,D,22/07/15,00:00:00,6056.6600000,6096.6500000,6050.5300000,6086.0800000,2749347639
MOEXCN,D,23/07/15,00:00:00,6085.8200000,6092.9400000,6024.8500000,6051.1500000,2101285397
MOEXCN,D,24/07/15,00:00:00,6051.6700000,6065.8700000,6019.4000000,6046.5500000,903260109
MOEXCN,D,27/07/15,00:00:00,6044.0100000,6085.1600000,6010.9300000,6066.7800000,1361324484
MOEXCN,D,28/07/15,00:00:00,6066.3200000,6095.3800000,6034.5300000,6063.1300000,1286175685
MOEXCN,D,29/07/15,00:00:00,6071.9100000,6121.2900000,6025.1200000,6113.8600000,1001573174
MOEXCN,D,30/07/15,00:00:00,6113.8600000,6133.8200000,6048.3200000,6133.8200000,1276127703
MOEXCN,D,31/07/15,00:00:00,6126.8000000,6293.0300000,6117.9800000,6252.5100000,1651002423
MOEXCN,D,03/08/15,00:00:00,6253.1500000,6282.2400000,6209.8500000,6223.4300000,1244242457
MOEXCN,D,04/08/15,00:00:00,6220.8900000,6353.6800000,6220.8900000,6353.6800000,983695101
MOEXCN,D,05/08/15,00:00:00,6352.1800000,6411.5000000,6307.3600000,6354.0400000,3106175389
MOEXCN,D,06/08/15,00:00:00,6356.9300000,6364.6100000,6243.8300000,6244.4600000,2364261731
MOEXCN,D,07/08/15,00:00:00,6249.1900000,6319.6500000,6239.7600000,6257.0500000,1852200362
MOEXCN,D,10/08/15,00:00:00,6259.1500000,6354.8000000,6225.9400000,6354.8000000,1120284654
MOEXCN,D,11/08/15,00:00:00,6363.5200000,6411.2900000,6359.4100000,6387.9100000,1612866267
MOEXCN,D,12/08/15,00:00:00,6385.5400000,6422.0300000,6349.8600000,6388.7600000,1594833839
MOEXCN,D,13/08/15,00:00:00,6393.1500000,6426.0900000,6277.1800000,6322.9500000,1499728602
MOEXCN,D,14/08/15,00:00:00,6322.9500000,6357.0600000,6280.4100000,6333.5400000,1449610943
MOEXCN,D,17/08/15,00:00:00,6331.3500000,6337.2500000,6259.8900000,6296.7200000,1194188643
MOEXCN,D,18/08/15,00:00:00,6296.0100000,6327.2500000,6260.8500000,6260.8500000,678876225
MOEXCN,D,19/08/15,00:00:00,6265.4600000,6304.9000000,6250.5300000,6265.3000000,1278526764
MOEXCN,D,20/08/15,00:00:00,6235.0300000,6279.1700000,6225.6700000,6254.6800000,1070246316
MOEXCN,D,21/08/15,00:00:00,6249.7700000,6308.0600000,6249.7700000,6267.6000000,1402622428
MOEXCN,D,24/08/15,00:00:00,6245.2600000,6245.2600000,6083.7700000,6102.3700000,2892683234
MOEXCN,D,25/08/15,00:00:00,6105.8800000,6237.0200000,6097.6500000,6220.3400000,1561446989
MOEXCN,D,26/08/15,00:00:00,6219.1200000,6251.8200000,6154.6000000,6208.2100000,1409509903
MOEXCN,D,27/08/15,00:00:00,6265.1900000,6289.7800000,6231.6200000,6266.2300000,1496119044
MOEXCN,D,28/08/15,00:00:00,6265.2100000,6365.4200000,6227.3000000,6365.4200000,1548528849
MOEXCN,D,31/08/15,00:00:00,6336.4500000,6435.0000000,6323.2200000,6415.9500000,915790267
MOEXCN,D,01/09/15,00:00:00,6417.6100000,6417.6100000,6268.4400000,6299.3300000,1621684503
MOEXCN,D,02/09/15,00:00:00,6295.3000000,6347.0200000,6268.7700000,6275.1000000,1407608857
MOEXCN,D,03/09/15,00:00:00,6281.9300000,6332.3800000,6280.7500000,6316.6700000,1216518336
MOEXCN,D,04/09/15,00:00:00,6314.2200000,6436.8300000,6300.3000000,6429.0700000,958307115
MOEXCN,D,07/09/15,00:00:00,6383.9000000,6443.0200000,6382.7300000,6408.6200000,1130481519
MOEXCN,D,08/09/15,00:00:00,6425.2100000,6442.2700000,6371.5100000,6371.5100000,1230748931
MOEXCN,D,09/09/15,00:00:00,6376.9800000,6382.9200000,6330.2600000,6349.1900000,1864284194
MOEXCN,D,10/09/15,00:00:00,6342.8400000,6360.3900000,6290.9400000,6301.1300000,2190882659
MOEXCN,D,11/09/15,00:00:00,6300.8700000,6340.3100000,6290.8400000,6299.9800000,1629683130
MOEXCN,D,14/09/15,00:00:00,6301.9900000,6331.7200000,6283.1400000,6304.9200000,1157911855
MOEXCN,D,15/09/15,00:00:00,6303.2500000,6327.2100000,6250.6200000,6264.9400000,993180376
MOEXCN,D,16/09/15,00:00:00,6267.8400000,6295.4500000,6257.3500000,6265.9000000,2530633465
MOEXCN,D,17/09/15,00:00:00,6265.5800000,6304.6500000,6240.9800000,6271.0700000,1019457070
MOEXCN,D,18/09/15,00:00:00,6288.6500000,6312.0300000,6241.5100000,6255.2500000,1436985860
MOEXCN,D,21/09/15,00:00:00,6258.7800000,6303.4300000,6240.0500000,6281.7500000,459028812
MOEXCN,D,22/09/15,00:00:00,6288.0000000,6288.9400000,6203.4000000,6251.3300000,1288284864
MOEXCN,D,23/09/15,00:00:00,6251.4900000,6274.2100000,6225.7700000,6248.3600000,1085988529
MOEXCN,D,24/09/15,00:00:00,6248.6000000,6263.2500000,6208.7600000,6220.0400000,826250182
MOEXCN,D,25/09/15,00:00:00,6229.6000000,6333.1100000,6228.7700000,6332.2700000,1009172440
MOEXCN,D,28/09/15,00:00:00,6332.5400000,6365.8800000,6273.8500000,6312.2300000,952461773
MOEXCN,D,29/09/15,00:00:00,6312.6800000,6356.2500000,6282.7000000,6341.3500000,817530029
MOEXCN,D,30/09/15,00:00:00,6340.5500000,6403.5800000,6337.8300000,6365.6700000,1249721943
MOEXCN,D,01/10/15,00:00:00,6371.3900000,6444.7000000,6367.1200000,6426.2900000,1132194924
MOEXCN,D,02/10/15,00:00:00,6426.2900000,6456.9100000,6362.1900000,6367.3900000,1075000398
MOEXCN,D,05/10/15,00:00:00,6377.4800000,6414.0400000,6348.8300000,6354.7200000,1281572080
MOEXCN,D,06/10/15,00:00:00,6365.9500000,6470.9500000,6337.0600000,6470.9500000,1162934237
MOEXCN,D,07/10/15,00:00:00,6474.4800000,6481.2300000,6360.2100000,6412.8700000,1577832703
MOEXCN,D,08/10/15,00:00:00,6407.1200000,6412.5800000,6334.3500000,6381.7300000,1361136655
MOEXCN,D,09/10/15,00:00:00,6382.3500000,6384.0100000,6301.4100000,6327.5100000,2384759031
MOEXCN,D,12/10/15,00:00:00,6329.8300000,6371.4900000,6262.9500000,6275.8400000,1468564927
MOEXCN,D,13/10/15,00:00:00,6298.1300000,6332.0600000,6254.8400000,6305.9100000,1218523921
MOEXCN,D,14/10/15,00:00:00,6320.0800000,6388.9300000,6301.2700000,6371.5400000,1677573279
MOEXCN,D,15/10/15,00:00:00,6382.5900000,6426.2500000,6374.5300000,6394.1200000,2108707634
MOEXCN,D,16/10/15,00:00:00,6414.0400000,6423.1800000,6335.8700000,6351.0000000,1989020021
MOEXCN,D,19/10/15,00:00:00,6355.3100000,6378.6800000,6306.7400000,6324.7800000,1328989710
MOEXCN,D,20/10/15,00:00:00,6325.7200000,6358.2400000,6310.8500000,6321.1700000,1150367696
MOEXCN,D,21/10/15,00:00:00,6306.9600000,6331.9000000,6213.9800000,6326.5300000,1545629453
MOEXCN,D,22/10/15,00:00:00,6321.0300000,6346.7300000,6270.5300000,6339.4900000,1085926742
MOEXCN,D,23/10/15,00:00:00,6350.3500000,6371.9500000,6307.0100000,6354.9400000,2205174776
MOEXCN,D,26/10/15,00:00:00,6342.8100000,6373.6100000,6320.9300000,6344.5900000,2652549988
MOEXCN,D,27/10/15,00:00:00,6347.5600000,6452.0900000,6303.6200000,6452.0900000,3014968918
MOEXCN,D,28/10/15,00:00:00,6439.6100000,6495.9000000,6414.7300000,6470.0800000,2574385001
MOEXCN,D,29/10/15,00:00:00,6467.6500000,6504.6600000,6421.9200000,6479.5200000,1680253040
MOEXCN,D,30/10/15,00:00:00,6478.5800000,6481.4700000,6424.0100000,6454.3600000,985237088
MOEXCN,D,02/11/15,00:00:00,6460.9200000,6507.0200000,6446.9600000,6477.7600000,972657508
MOEXCN,D,03/11/15,00:00:00,6478.3700000,6555.0400000,6478.3100000,6540.3800000,1635233565
MOEXCN,D,05/11/15,00:00:00,6548.9200000,6597.4500000,6504.8300000,6516.3900000,1767251984
MOEXCN,D,06/11/15,00:00:00,6521.2000000,6580.7100000,6485.3300000,6552.4900000,1495805395
MOEXCN,D,09/11/15,00:00:00,6551.7800000,6610.3000000,6533.3600000,6585.3300000,699824006
MOEXCN,D,10/11/15,00:00:00,6593.0400000,6593.0400000,6508.3500000,6541.6000000,927655484
MOEXCN,D,11/11/15,00:00:00,6545.4800000,6562.0000000,6488.7900000,6498.4100000,1059250650
MOEXCN,D,12/11/15,00:00:00,6498.6900000,6519.1200000,6469.5900000,6492.2600000,1475987537
MOEXCN,D,13/11/15,00:00:00,6492.6500000,6521.3200000,6436.8200000,6485.3900000,2377233412
MOEXCN,D,16/11/15,00:00:00,6494.2000000,6593.4500000,6494.2000000,6499.8500000,1351665160
MOEXCN,D,17/11/15,00:00:00,6516.8000000,6612.1500000,6516.8000000,6567.9600000,1960053029
MOEXCN,D,18/11/15,00:00:00,6575.7400000,6654.2500000,6555.2600000,6555.2600000,1543676631
MOEXCN,D,19/11/15,00:00:00,6582.7700000,6653.6300000,6569.4700000,6569.4700000,2516022899
MOEXCN,D,20/11/15,00:00:00,6574.0600000,6690.8400000,6567.6400000,6620.2100000,2663550285
MOEXCN,D,23/11/15,00:00:00,6630.0500000,6760.1700000,6601.6000000,6746.9200000,3392864229
MOEXCN,D,24/11/15,00:00:00,6747.0000000,6779.9700000,6641.1100000,6662.6100000,3214095362
MOEXCN,D,25/11/15,00:00:00,6668.6400000,6758.0100000,6666.3200000,6726.1500000,1948159434
MOEXCN,D,26/11/15,00:00:00,6732.0200000,6763.6400000,6702.0300000,6712.2200000,1231210215
MOEXCN,D,27/11/15,00:00:00,6710.5200000,6735.5200000,6684.6400000,6694.8100000,1766623112
MOEXCN,D,30/11/15,00:00:00,6693.7300000,6774.0700000,6668.3100000,6686.0400000,1719926564
MOEXCN,D,01/12/15,00:00:00,6710.1700000,6782.1300000,6699.3900000,6770.9300000,1104745489
MOEXCN,D,02/12/15,00:00:00,6775.8600000,6832.3200000,6758.3000000,6819.7800000,1835384262
MOEXCN,D,03/12/15,00:00:00,6818.0800000,6924.1300000,6799.3000000,6904.0800000,2174519620
MOEXCN,D,04/12/15,00:00:00,6908.0900000,6932.5900000,6797.0300000,6868.5200000,2495539876
MOEXCN,D,07/12/15,00:00:00,6869.7800000,6902.3800000,6810.9700000,6899.4700000,1096757507
MOEXCN,D,08/12/15,00:00:00,6895.9400000,6898.8100000,6774.0100000,6841.9700000,2377979747
MOEXCN,D,09/12/15,00:00:00,6842.1500000,6845.0800000,6737.6500000,6747.8500000,3181096424
MOEXCN,D,10/12/15,00:00:00,6762.2400000,6790.0800000,6727.9800000,6744.1100000,1896822790
MOEXCN,D,11/12/15,00:00:00,6739.7200000,6760.0100000,6610.2700000,6637.8100000,1801910866
MOEXCN,D,14/12/15,00:00:00,6633.5800000,6678.0500000,6585.6200000,6637.4700000,1671572013
MOEXCN,D,15/12/15,00:00:00,6638.9600000,6789.7400000,6638.9600000,6780.1100000,1944162992
MOEXCN,D,16/12/15,00:00:00,6780.8500000,6831.9400000,6738.9200000,6744.5100000,888655797
MOEXCN,D,17/12/15,00:00:00,6745.7400000,6873.3700000,6745.7400000,6873.3700000,1628146660
MOEXCN,D,18/12/15,00:00:00,6976.5000000,6979.3700000,6750.2300000,6771.1100000,3407204871
MOEXCN,D,21/12/15,00:00:00,6773.6500000,6804.3700000,6729.2900000,6748.4100000,1294977424
MOEXCN,D,22/12/15,00:00:00,6752.1800000,6808.7200000,6671.1600000,6671.1600000,714718869
MOEXCN,D,23/12/15,00:00:00,6695.1700000,6747.6000000,6662.2500000,6677.0900000,1137336553
MOEXCN,D,24/12/15,00:00:00,6679.3100000,6721.5000000,6659.0000000,6684.9800000,468124402
MOEXCN,D,25/12/15,00:00:00,6694.2400000,6733.0600000,6628.9800000,6647.5700000,288151858
MOEXCN,D,28/12/15,00:00:00,6651.8900000,6708.5400000,6649.6100000,6689.3400000,437270487
MOEXCN,D,29/12/15,00:00:00,6691.8900000,6749.6100000,6679.1700000,6729.3200000,979189372
MOEXCN,D,30/12/15,00:00:00,6723.5900000,6821.2300000,6718.1800000,6804.0800000,1244873938
MOEXCN,D,04/01/16,00:00:00,6801.1300000,6830.8400000,6745.8600000,6802.4800000,1059210967
MOEXCN,D,05/01/16,00:00:00,6799.9300000,6860.8300000,6784.2000000,6822.2200000,1370893654
MOEXCN,D,06/01/16,00:00:00,6810.7100000,6887.5200000,6805.4000000,6884.8300000,603793641
MOEXCN,D,11/01/16,00:00:00,6859.1000000,6859.1000000,6665.9000000,6688.5600000,1859260015
MOEXCN,D,12/01/16,00:00:00,6685.1300000,6685.1300000,6609.9400000,6625.7100000,2101362446
MOEXCN,D,13/01/16,00:00:00,6628.7900000,6715.2400000,6621.0800000,6643.6100000,1418020163
MOEXCN,D,14/01/16,00:00:00,6640.4100000,6640.4100000,6524.8300000,6559.2900000,1948457145
MOEXCN,D,15/01/16,00:00:00,6567.1400000,6579.6900000,6329.8200000,6406.2600000,2869893567
MOEXCN,D,18/01/16,00:00:00,6392.0700000,6467.7400000,6276.7500000,6461.3900000,1611502138
MOEXCN,D,19/01/16,00:00:00,6472.7100000,6569.9600000,6472.7100000,6549.9900000,1882182826
MOEXCN,D,20/01/16,00:00:00,6537.1100000,6537.1100000,6423.8200000,6534.3900000,2652418865
MOEXCN,D,21/01/16,00:00:00,6538.3300000,6734.6400000,6535.9800000,6696.6300000,2958702020
MOEXCN,D,22/01/16,00:00:00,6720.6500000,6806.0300000,6643.9200000,6678.2100000,2939397576
MOEXCN,D,25/01/16,00:00:00,6677.5300000,6725.9000000,6655.2100000,6694.6300000,1593698976
MOEXCN,D,26/01/16,00:00:00,6668.2000000,6708.4400000,6596.6400000,6607.4000000,1604553832
MOEXCN,D,27/01/16,00:00:00,6628.9700000,6675.5200000,6592.8100000,6637.3000000,1389512400
MOEXCN,D,28/01/16,00:00:00,6643.0400000,6714.2200000,6632.4800000,6669.7400000,2285641671
MOEXCN,D,29/01/16,00:00:00,6671.2800000,6770.4000000,6668.8500000,6692.9900000,2087966733
MOEXCN,D,01/02/16,00:00:00,6721.2400000,6772.6900000,6678.9700000,6689.5300000,1263946062
MOEXCN,D,02/02/16,00:00:00,6689.1400000,6753.3600000,6689.1400000,6749.1300000,1843277128
MOEXCN,D,03/02/16,00:00:00,6744.1200000,6755.1500000,6705.6700000,6725.1800000,1156142766
MOEXCN,D,04/02/16,00:00:00,6738.1800000,6782.7000000,6685.9200000,6727.7700000,1415824294
MOEXCN,D,05/02/16,00:00:00,6728.7200000,6757.2500000,6666.2500000,6702.4700000,1378905513
MOEXCN,D,08/02/16,00:00:00,6703.7800000,6729.7600000,6606.0600000,6632.8500000,1659604956
MOEXCN,D,09/02/16,00:00:00,6629.7500000,6659.1500000,6511.7000000,6534.6300000,2702726475
MOEXCN,D,10/02/16,00:00:00,6527.1700000,6574.8700000,6466.0500000,6523.2100000,1838658266
MOEXCN,D,11/02/16,00:00:00,6520.2200000,6554.5600000,6453.6500000,6542.9800000,2646688558
MOEXCN,D,12/02/16,00:00:00,6588.0100000,6627.6900000,6503.5900000,6530.8900000,2244677319
MOEXCN,D,15/02/16,00:00:00,6551.6800000,6568.4400000,6472.3900000,6480.4300000,1786854082
MOEXCN,D,16/02/16,00:00:00,6482.9000000,6547.8600000,6466.9900000,6537.7300000,1392597713
MOEXCN,D,17/02/16,00:00:00,6532.6800000,6571.4300000,6514.2400000,6532.1800000,2579537203
MOEXCN,D,18/02/16,00:00:00,6534.6300000,6583.5800000,6519.7400000,6566.9000000,2801117633
MOEXCN,D,19/02/16,00:00:00,6558.5500000,6624.2900000,6539.9000000,6624.2900000,1790843318
MOEXCN,D,20/02/16,00:00:00,6652.1300000,6663.9500000,6617.8000000,6648.2900000,306101424
MOEXCN,D,22/02/16,00:00:00,6665.5000000,6698.1500000,6633.0600000,6678.4600000,1469257868
MOEXCN,D,24/02/16,00:00:00,6669.9800000,6704.1800000,6627.5100000,6659.8500000,1964304941
MOEXCN,D,25/02/16,00:00:00,6665.7400000,6702.4100000,6636.7300000,6664.3200000,1745804734
MOEXCN,D,26/02/16,00:00:00,6672.6900000,6714.6200000,6648.5700000,6676.3100000,1904474699
MOEXCN,D,29/02/16,00:00:00,6665.3100000,6716.7500000,6638.5300000,6668.9000000,1526646634
MOEXCN,D,01/03/16,00:00:00,6669.9600000,6691.7700000,6641.4300000,6663.8400000,1301881001
MOEXCN,D,02/03/16,00:00:00,6663.8600000,6687.9500000,6616.7400000,6638.9500000,1182275328
MOEXCN,D,03/03/16,00:00:00,6621.4900000,6667.1800000,6609.4600000,6624.9000000,1506298415
MOEXCN,D,04/03/16,00:00:00,6616.6700000,6636.7900000,6580.6900000,6607.6000000,1016901126
MOEXCN,D,07/03/16,00:00:00,6613.7800000,6638.1900000,6584.5800000,6632.0600000,710139233
MOEXCN,D,09/03/16,00:00:00,6633.6600000,6660.7100000,6596.9900000,6605.8600000,1742854284
MOEXCN,D,10/03/16,00:00:00,6622.1200000,6634.2100000,6555.3700000,6589.1300000,2799783459
MOEXCN,D,11/03/16,00:00:00,6594.5200000,6655.6400000,6572.7000000,6655.6400000,1247286874
MOEXCN,D,14/03/16,00:00:00,6664.1400000,6669.9700000,6607.6300000,6656.8600000,1550584037
MOEXCN,D,15/03/16,00:00:00,6683.7000000,6732.5500000,6674.3800000,6690.7000000,3150734147
MOEXCN,D,16/03/16,00:00:00,6677.2900000,6737.1200000,6677.2900000,6726.4300000,1253722900
MOEXCN,D,17/03/16,00:00:00,6721.8000000,6740.8500000,6675.9900000,6722.9300000,2541756779
MOEXCN,D,18/03/16,00:00:00,6717.3900000,6777.1700000,6696.8800000,6716.0100000,2335621157
MOEXCN,D,21/03/16,00:00:00,6721.2000000,6743.1100000,6683.6400000,6701.0500000,2131064269
MOEXCN,D,22/03/16,00:00:00,6707.9300000,6733.2700000,6648.7100000,6668.1500000,1685062803
MOEXCN,D,23/03/16,00:00:00,6671.2200000,6727.8600000,6663.4900000,6707.6100000,1180001064
MOEXCN,D,24/03/16,00:00:00,6704.3200000,6727.3400000,6678.8700000,6717.7500000,1755755876
MOEXCN,D,25/03/16,00:00:00,6735.0300000,6761.0700000,6719.2700000,6721.4700000,499833528
MOEXCN,D,28/03/16,00:00:00,6719.3600000,6737.2600000,6687.0900000,6701.9300000,989677752
MOEXCN,D,29/03/16,00:00:00,6706.8700000,6725.9300000,6660.1300000,6691.4000000,1287903493
MOEXCN,D,30/03/16,00:00:00,6694.2300000,6705.1300000,6600.8500000,6610.5200000,1824572928
MOEXCN,D,31/03/16,00:00:00,6607.4600000,6647.2500000,6570.9600000,6611.3300000,2599005567
MOEXCN,D,01/04/16,00:00:00,6606.3000000,6656.1000000,6575.9400000,6618.0800000,2534327311
MOEXCN,D,04/04/16,00:00:00,6617.9700000,6645.2300000,6606.8900000,6618.8300000,1655860445
MOEXCN,D,05/04/16,00:00:00,6596.2300000,6637.9000000,6593.9200000,6624.2900000,1503134090
MOEXCN,D,06/04/16,00:00:00,6626.4300000,6651.3900000,6594.0100000,6604.4500000,1266729754
MOEXCN,D,07/04/16,00:00:00,6602.0500000,6609.2200000,6546.1500000,6592.7100000,1585921970
MOEXCN,D,08/04/16,00:00:00,6592.9600000,6616.4200000,6535.5500000,6557.1800000,1147315024
MOEXCN,D,11/04/16,00:00:00,6556.5900000,6566.1300000,6531.1100000,6541.8500000,2067734431
MOEXCN,D,12/04/16,00:00:00,6541.4600000,6557.3100000,6485.9300000,6487.1100000,2122912896
MOEXCN,D,13/04/16,00:00:00,6483.0200000,6596.1500000,6483.0200000,6575.4200000,3119321626
MOEXCN,D,14/04/16,00:00:00,6578.6000000,6624.7200000,6578.6000000,6599.2200000,2104534367
MOEXCN,D,15/04/16,00:00:00,6609.3900000,6632.2300000,6582.6000000,6586.9200000,1254693935
MOEXCN,D,18/04/16,00:00:00,6559.1300000,6647.6700000,6559.1300000,6625.7700000,1416493146
MOEXCN,D,19/04/16,00:00:00,6622.4700000,6656.4000000,6604.0800000,6631.3600000,1390946800
MOEXCN,D,20/04/16,00:00:00,6635.4400000,6694.0800000,6631.7700000,6693.5400000,1242837651
MOEXCN,D,21/04/16,00:00:00,6700.6900000,6723.9000000,6680.3100000,6701.9700000,1916882998
MOEXCN,D,22/04/16,00:00:00,6704.9300000,6790.7000000,6665.2800000,6765.4500000,1971650474
MOEXCN,D,25/04/16,00:00:00,6787.6200000,6831.9000000,6722.2900000,6722.2900000,5728074906
MOEXCN,D,26/04/16,00:00:00,6706.5300000,6755.9900000,6690.6200000,6741.7300000,4397817697
MOEXCN,D,27/04/16,00:00:00,6747.4100000,6747.5000000,6635.5200000,6659.5300000,3234374274
MOEXCN,D,28/04/16,00:00:00,6669.7300000,6701.6800000,6628.0500000,6640.8700000,3490184689
MOEXCN,D,29/04/16,00:00:00,6637.6600000,6639.8600000,6562.4000000,6604.3800000,2124170107
MOEXCN,D,04/05/16,00:00:00,6594.9700000,6640.5200000,6569.6700000,6601.9000000,2147322777
MOEXCN,D,05/05/16,00:00:00,6604.7700000,6632.8900000,6575.3000000,6591.3200000,2067421839
MOEXCN,D,06/05/16,00:00:00,6580.9700000,6602.6200000,6545.7700000,6574.2500000,1137342851
MOEXCN,D,10/05/16,00:00:00,6573.8300000,6606.7000000,6532.4400000,6552.0000000,1166851629
MOEXCN,D,11/05/16,00:00:00,6557.4200000,6560.1600000,6492.6700000,6505.6300000,1978795773
MOEXCN,D,12/05/16,00:00:00,6514.7600000,6514.7600000,6462.3200000,6500.8200000,1497655893
