<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,D,22/08/14,00:00:00,1275.7300000,1280.0800000,1246.4500000,1260.0700000,790375480
RTSI,D,25/08/14,00:00:00,1260.4900000,1270.1600000,1259.7700000,1267.4200000,480936619
RTSI,D,26/08/14,00:00:00,1267.8700000,1273.6400000,1257.1400000,1259.4700000,539298731
RTSI,D,27/08/14,00:00:00,1262.8800000,1271.9600000,1259.1900000,1260.7200000,537118292
RTSI,D,28/08/14,00:00:00,1259.7500000,1260.4100000,1211.0000000,1219.4900000,1189783748
RTSI,D,29/08/14,00:00:00,1218.1500000,1219.3200000,1190.2300000,1190.2300000,900624756
RTSI,D,01/09/14,00:00:00,1192.8200000,1197.8100000,1173.2900000,1177.6600000,918685867
RTSI,D,02/09/14,00:00:00,1177.9300000,1182.4400000,1167.1500000,1177.9300000,551302673
RTSI,D,03/09/14,00:00:00,1179.4500000,1244.1700000,1179.3300000,1239.2300000,1531877897
RTSI,D,04/09/14,00:00:00,1241.0100000,1247.9100000,1226.9000000,1241.5100000,921778841
RTSI,D,05/09/14,00:00:00,1237.3300000,1270.5300000,1232.9100000,1257.2600000,1006466367
RTSI,D,08/09/14,00:00:00,1254.7400000,1255.9100000,1239.5700000,1245.5300000,706464552
RTSI,D,09/09/14,00:00:00,1246.5100000,1257.1300000,1243.7700000,1246.6400000,616019820
RTSI,D,10/09/14,00:00:00,1243.6400000,1246.4800000,1235.1600000,1239.0900000,517676847
RTSI,D,11/09/14,00:00:00,1242.7000000,1247.9400000,1215.1200000,1217.8800000,815373848
RTSI,D,12/09/14,00:00:00,1217.7100000,1225.6300000,1203.7900000,1213.2700000,804837574
RTSI,D,15/09/14,00:00:00,1212.3500000,1215.8500000,1188.0900000,1194.7300000,945408732
RTSI,D,16/09/14,00:00:00,1195.3200000,1207.1500000,1180.1300000,1202.0000000,882163669
RTSI,D,17/09/14,00:00:00,1199.6500000,1205.9600000,1181.2800000,1190.1000000,1126885010
RTSI,D,18/09/14,00:00:00,1189.8300000,1197.1700000,1184.0300000,1187.2400000,679120802
RTSI,D,19/09/14,00:00:00,1188.6400000,1191.9500000,1165.5900000,1170.2500000,1055924334
RTSI,D,22/09/14,00:00:00,1168.3700000,1172.1600000,1151.1600000,1151.1600000,616321750
RTSI,D,23/09/14,00:00:00,1152.7800000,1169.8100000,1152.7800000,1167.2500000,657074457
RTSI,D,24/09/14,00:00:00,1168.0300000,1191.6000000,1168.0300000,1189.2300000,702177809
RTSI,D,25/09/14,00:00:00,1191.4500000,1196.0500000,1175.1700000,1175.5900000,735150710
RTSI,D,26/09/14,00:00:00,1171.8300000,1171.8300000,1149.9500000,1156.1500000,692855070
RTSI,D,29/09/14,00:00:00,1159.0600000,1162.7700000,1124.6900000,1126.2100000,706262324
RTSI,D,30/09/14,00:00:00,1127.9500000,1140.7400000,1121.2800000,1123.7200000,847918141
RTSI,D,01/10/14,00:00:00,1122.3900000,1135.8200000,1113.4200000,1113.4200000,711561885
RTSI,D,02/10/14,00:00:00,1111.6200000,1117.7400000,1092.8400000,1095.1100000,842208027
RTSI,D,03/10/14,00:00:00,1093.2300000,1104.2200000,1088.4800000,1092.1200000,676651402
RTSI,D,06/10/14,00:00:00,1096.3000000,1124.5100000,1096.3000000,1120.2000000,756571517
RTSI,D,07/10/14,00:00:00,1120.4300000,1127.7800000,1106.0700000,1106.8000000,622926679
RTSI,D,08/10/14,00:00:00,1102.6300000,1102.6300000,1082.5900000,1082.5900000,740774705
RTSI,D,09/10/14,00:00:00,1092.1500000,1111.6000000,1084.3500000,1088.8000000,786806723
RTSI,D,10/10/14,00:00:00,1081.4400000,1081.4400000,1060.2900000,1064.2900000,808845154
RTSI,D,13/10/14,00:00:00,1061.4500000,1086.3300000,1060.1900000,1076.5800000,700633976
RTSI,D,14/10/14,00:00:00,1077.4800000,1088.9200000,1071.9900000,1075.4500000,696535983
RTSI,D,15/10/14,00:00:00,1072.8700000,1076.0300000,1057.3300000,1067.0500000,658475471
RTSI,D,16/10/14,00:00:00,1068.0900000,1077.2900000,1037.4400000,1045.2300000,958716627
RTSI,D,17/10/14,00:00:00,1051.9800000,1076.0500000,1048.9500000,1072.9400000,741047032
RTSI,D,20/10/14,00:00:00,1075.3600000,1079.7800000,1050.8500000,1056.7100000,685261386
RTSI,D,21/10/14,00:00:00,1054.4700000,1068.8000000,1044.4100000,1063.8600000,724971949
RTSI,D,22/10/14,00:00:00,1066.2300000,1072.2100000,1047.1900000,1047.4700000,727861992
RTSI,D,23/10/14,00:00:00,1045.3000000,1045.3000000,1025.2200000,1035.9100000,820147396
RTSI,D,24/10/14,00:00:00,1035.3200000,1038.3400000,1023.7800000,1036.6800000,488090888
RTSI,D,27/10/14,00:00:00,1041.1500000,1054.8100000,1030.8100000,1039.5000000,703914559
RTSI,D,28/10/14,00:00:00,1039.7600000,1055.6900000,1035.6900000,1049.5800000,717773543
RTSI,D,29/10/14,00:00:00,1052.1900000,1059.6200000,1040.9900000,1059.6200000,844956716
RTSI,D,30/10/14,00:00:00,1056.8300000,1098.6800000,1040.9500000,1098.6800000,1147662548
RTSI,D,31/10/14,00:00:00,1103.9300000,1112.7100000,1078.4700000,1091.4400000,1201805888
RTSI,D,03/11/14,00:00:00,1085.2900000,1086.9000000,1073.3000000,1078.3300000,394703320
RTSI,D,05/11/14,00:00:00,1071.9500000,1071.9500000,1035.8600000,1054.4500000,797604267
RTSI,D,06/11/14,00:00:00,1050.7400000,1054.2800000,1007.6400000,1017.2800000,878107470
RTSI,D,07/11/14,00:00:00,1011.9400000,1028.2000000,978.6200000,1007.6800000,1312018612
RTSI,D,10/11/14,00:00:00,1011.4500000,1054.4000000,1011.4500000,1045.5100000,788692103
RTSI,D,11/11/14,00:00:00,1042.0500000,1047.6500000,1022.6100000,1028.9500000,821972550
RTSI,D,12/11/14,00:00:00,1030.9700000,1045.2100000,1024.2700000,1045.0900000,731469166
RTSI,D,13/11/14,00:00:00,1042.1300000,1045.0000000,1011.5800000,1012.1600000,841229111
RTSI,D,14/11/14,00:00:00,1008.3000000,1008.3000000,983.1900000,1002.9600000,704573823
RTSI,D,17/11/14,00:00:00,1001.0100000,1007.7300000,996.9000000,1004.1300000,539339760
RTSI,D,18/11/14,00:00:00,1007.0000000,1027.9800000,1003.9700000,1020.7700000,792195959
RTSI,D,19/11/14,00:00:00,1020.3600000,1025.0500000,1014.6100000,1021.1700000,661352190
RTSI,D,20/11/14,00:00:00,1021.2000000,1041.2000000,1021.0500000,1040.3600000,743260242
RTSI,D,21/11/14,00:00:00,1043.3000000,1063.0300000,1041.1900000,1058.8000000,785457990
RTSI,D,24/11/14,00:00:00,1060.0000000,1085.1600000,1058.5900000,1076.1600000,701313791
RTSI,D,25/11/14,00:00:00,1073.9500000,1074.2400000,1051.2900000,1054.3800000,585462362
RTSI,D,26/11/14,00:00:00,1045.4900000,1045.4900000,1022.3100000,1027.6100000,651856460
RTSI,D,27/11/14,00:00:00,1024.8200000,1038.7900000,1000.3200000,1006.4300000,832881425
RTSI,D,28/11/14,00:00:00,997.1700000,997.1700000,965.7200000,974.2700000,903681409
RTSI,D,01/12/14,00:00:00,963.6100000,967.0800000,925.9000000,958.3300000,1181927968
RTSI,D,02/12/14,00:00:00,964.2600000,981.9900000,923.4900000,925.4300000,890044478
RTSI,D,03/12/14,00:00:00,925.8200000,953.8200000,914.0800000,948.5800000,865049939
RTSI,D,04/12/14,00:00:00,948.8800000,969.0300000,918.6500000,918.6500000,1102982407
RTSI,D,05/12/14,00:00:00,917.8700000,939.9700000,893.3300000,908.7500000,816627502
RTSI,D,08/12/14,00:00:00,912.5200000,922.5800000,870.2000000,870.3700000,864082030
RTSI,D,09/12/14,00:00:00,867.8200000,867.8200000,846.8300000,857.5100000,800696166
RTSI,D,10/12/14,00:00:00,861.7200000,879.5000000,852.7800000,855.0500000,770329943
RTSI,D,11/12/14,00:00:00,855.5300000,860.5000000,817.4200000,824.0100000,907541448
RTSI,D,12/12/14,00:00:00,814.1600000,817.4600000,784.5300000,799.1800000,882120401
RTSI,D,15/12/14,00:00:00,792.2000000,802.0300000,718.3200000,718.3200000,1124861786
RTSI,D,16/12/14,00:00:00,710.2900000,752.3200000,578.2100000,629.1500000,1472684374
RTSI,D,17/12/14,00:00:00,667.0900000,744.4900000,623.8800000,718.2600000,1159062599
RTSI,D,18/12/14,00:00:00,739.4500000,786.0100000,732.7800000,764.9300000,1285051866
RTSI,D,19/12/14,00:00:00,753.5100000,768.0600000,739.1100000,768.0600000,729873621
RTSI,D,22/12/14,00:00:00,779.2100000,847.7400000,779.2100000,811.0300000,897521783
RTSI,D,23/12/14,00:00:00,811.8500000,849.8900000,782.2600000,794.9900000,743650276
RTSI,D,24/12/14,00:00:00,800.4000000,817.8300000,792.7500000,814.9700000,511658713
RTSI,D,25/12/14,00:00:00,820.3800000,849.8200000,817.6000000,844.0900000,446070812
RTSI,D,26/12/14,00:00:00,845.9600000,864.7100000,821.6100000,828.5700000,411157618
RTSI,D,29/12/14,00:00:00,827.4800000,827.4800000,782.2700000,795.0900000,562256302
RTSI,D,30/12/14,00:00:00,774.4300000,795.8400000,756.9600000,790.7100000,451335367
RTSI,D,05/01/15,00:00:00,785.8000000,789.0900000,744.2300000,761.3000000,253213163
RTSI,D,06/01/15,00:00:00,755.0300000,755.0300000,723.2100000,746.4800000,336593957
RTSI,D,08/01/15,00:00:00,746.0900000,822.3200000,744.7700000,812.0200000,575687566
RTSI,D,09/01/15,00:00:00,810.0700000,820.1500000,765.9400000,782.6200000,439203471
RTSI,D,12/01/15,00:00:00,776.4500000,778.9700000,748.9200000,756.6300000,370739809
RTSI,D,13/01/15,00:00:00,755.2300000,758.1500000,724.6400000,737.8800000,503663822
RTSI,D,14/01/15,00:00:00,738.1500000,744.3900000,723.9800000,743.0600000,477966223
RTSI,D,15/01/15,00:00:00,756.4500000,776.2700000,751.9300000,762.3900000,592834968
RTSI,D,16/01/15,00:00:00,754.7800000,770.6800000,747.8400000,769.8000000,456014744
RTSI,D,19/01/15,00:00:00,769.3100000,797.9700000,763.6500000,766.5700000,570772942
RTSI,D,20/01/15,00:00:00,765.4600000,773.1500000,750.8500000,756.2700000,486296983
RTSI,D,21/01/15,00:00:00,760.9600000,784.1500000,752.8900000,782.1300000,471548728
RTSI,D,22/01/15,00:00:00,782.6800000,821.3400000,778.5700000,817.1400000,766495786
RTSI,D,23/01/15,00:00:00,821.4100000,845.6500000,817.0600000,820.9900000,689548313
RTSI,D,26/01/15,00:00:00,815.9900000,815.9900000,777.2100000,781.3100000,560695928
RTSI,D,27/01/15,00:00:00,756.3600000,785.2500000,743.3900000,783.5300000,650195671
RTSI,D,28/01/15,00:00:00,790.5200000,803.5400000,762.8800000,765.3700000,632473898
RTSI,D,29/01/15,00:00:00,762.8500000,769.3100000,747.4500000,747.4500000,556437828
RTSI,D,30/01/15,00:00:00,751.7900000,764.5900000,720.3100000,737.3500000,597068950
RTSI,D,02/02/15,00:00:00,754.8400000,760.0700000,725.1700000,745.8200000,619268208
RTSI,D,03/02/15,00:00:00,752.7200000,787.8200000,752.7200000,786.6900000,544789716
RTSI,D,04/02/15,00:00:00,797.8400000,809.9600000,766.1800000,770.6300000,424775045
RTSI,D,05/02/15,00:00:00,765.1100000,807.6500000,753.3700000,804.5000000,700816944
RTSI,D,06/02/15,00:00:00,805.3600000,832.6600000,804.3600000,826.4000000,810342829
RTSI,D,09/02/15,00:00:00,827.1400000,882.9300000,825.0700000,840.4800000,957076794
RTSI,D,10/02/15,00:00:00,836.5600000,854.6400000,821.0800000,825.8900000,489045379
RTSI,D,11/02/15,00:00:00,845.0200000,854.5700000,832.0300000,832.3300000,575618160
RTSI,D,12/02/15,00:00:00,853.0800000,884.4100000,821.7600000,861.9300000,1293218605
RTSI,D,13/02/15,00:00:00,876.9500000,914.2100000,876.9500000,914.0500000,1161482573
RTSI,D,16/02/15,00:00:00,912.7600000,924.0600000,895.5900000,897.3500000,584473906
RTSI,D,17/02/15,00:00:00,897.4500000,933.4400000,891.3600000,894.6100000,839306628
RTSI,D,18/02/15,00:00:00,906.3900000,937.0700000,906.3900000,929.3500000,791062128
RTSI,D,19/02/15,00:00:00,927.1500000,927.2000000,888.1500000,906.5100000,758385916
RTSI,D,20/02/15,00:00:00,912.9300000,923.6100000,902.0200000,910.4200000,511027875
RTSI,D,24/02/15,00:00:00,897.1200000,898.0400000,869.9100000,888.6900000,467567927
RTSI,D,25/02/15,00:00:00,888.2600000,892.0600000,875.6900000,883.8800000,555012535
RTSI,D,26/02/15,00:00:00,897.5900000,921.7800000,897.5900000,911.9800000,669062714
RTSI,D,27/02/15,00:00:00,905.0600000,912.2500000,885.1100000,896.6300000,552969002
RTSI,D,02/03/15,00:00:00,901.6200000,907.2100000,892.2300000,903.5600000,452909488
RTSI,D,03/03/15,00:00:00,899.0000000,925.7300000,894.0900000,917.0500000,656101788
RTSI,D,04/03/15,00:00:00,918.2900000,924.8600000,888.2700000,889.6800000,526990143
RTSI,D,05/03/15,00:00:00,896.3800000,920.4400000,889.8300000,912.3800000,694554511
RTSI,D,06/03/15,00:00:00,913.1200000,933.6500000,903.4500000,903.4500000,469407069
RTSI,D,10/03/15,00:00:00,896.1300000,896.7300000,845.3600000,845.3600000,662196426
RTSI,D,11/03/15,00:00:00,842.6000000,859.2600000,835.7000000,847.9800000,572010448
RTSI,D,12/03/15,00:00:00,855.7400000,871.1000000,855.7400000,859.2600000,458907532
RTSI,D,13/03/15,00:00:00,856.8000000,858.6500000,830.9900000,833.5700000,551695936
RTSI,D,16/03/15,00:00:00,825.1300000,830.8600000,811.4100000,812.8800000,572763457
RTSI,D,17/03/15,00:00:00,816.1200000,831.4800000,816.1200000,822.7600000,540781942
RTSI,D,18/03/15,00:00:00,826.5400000,845.9600000,826.5400000,841.0500000,461542124
RTSI,D,19/03/15,00:00:00,866.2800000,874.2600000,843.4000000,847.9900000,574104611
RTSI,D,20/03/15,00:00:00,845.5700000,868.3200000,839.2600000,862.1400000,912556328
RTSI,D,23/03/15,00:00:00,868.5600000,871.8700000,853.9200000,859.1400000,521902900
RTSI,D,24/03/15,00:00:00,859.3400000,882.9800000,851.8800000,880.2800000,484563165
RTSI,D,25/03/15,00:00:00,882.9100000,897.0100000,877.3700000,882.0700000,477878831
RTSI,D,26/03/15,00:00:00,889.6600000,911.3500000,867.3900000,868.6200000,641737400
RTSI,D,27/03/15,00:00:00,870.2000000,871.8100000,856.4400000,856.4400000,488993069
RTSI,D,30/03/15,00:00:00,855.8400000,880.5000000,851.1700000,878.9400000,493046354
RTSI,D,31/03/15,00:00:00,881.1200000,888.4400000,871.3300000,880.4200000,584864273
RTSI,D,01/04/15,00:00:00,878.5600000,910.4100000,872.0300000,910.4100000,657934815
RTSI,D,02/04/15,00:00:00,908.8300000,935.2800000,908.1600000,933.5800000,646183374
RTSI,D,03/04/15,00:00:00,934.8800000,943.3900000,925.7900000,930.1200000,339721237
RTSI,D,06/04/15,00:00:00,934.3000000,971.0800000,934.3000000,971.0800000,443900553
RTSI,D,07/04/15,00:00:00,967.5000000,975.3200000,955.0600000,971.2400000,755766141
RTSI,D,08/04/15,00:00:00,969.4400000,991.0600000,968.1000000,988.3000000,602815563
RTSI,D,09/04/15,00:00:00,987.1600000,1008.4000000,985.5300000,1003.4200000,1029511743
RTSI,D,10/04/15,00:00:00,1008.1600000,1034.3600000,988.0100000,999.3800000,876404349
RTSI,D,13/04/15,00:00:00,984.7100000,1018.5200000,980.2400000,1004.6200000,758517432
RTSI,D,14/04/15,00:00:00,1011.0800000,1017.6400000,996.5500000,1015.5100000,680213994
RTSI,D,15/04/15,00:00:00,1017.6100000,1053.3100000,1017.6100000,1052.3300000,785075144
RTSI,D,16/04/15,00:00:00,1060.6000000,1066.6800000,1043.0500000,1061.6000000,874525597
RTSI,D,17/04/15,00:00:00,1065.3700000,1067.8500000,998.9600000,998.9600000,892951150
RTSI,D,20/04/15,00:00:00,1004.9700000,1025.1000000,982.5500000,995.7000000,805142150
RTSI,D,21/04/15,00:00:00,995.2400000,1007.6900000,986.9800000,1007.6900000,657252724
RTSI,D,22/04/15,00:00:00,1004.8000000,1007.3200000,992.5000000,1004.0000000,686493831
RTSI,D,23/04/15,00:00:00,1009.1900000,1033.3300000,995.5500000,1028.4700000,879912683
RTSI,D,24/04/15,00:00:00,1030.0900000,1054.2100000,1025.0700000,1037.5200000,793156079
RTSI,D,27/04/15,00:00:00,1041.0800000,1046.9900000,1020.0300000,1022.7800000,588089439
RTSI,D,28/04/15,00:00:00,1016.9400000,1030.8300000,1004.1300000,1029.7100000,563332392
RTSI,D,29/04/15,00:00:00,1027.7400000,1038.7300000,1019.2900000,1031.7800000,495685960
RTSI,D,30/04/15,00:00:00,1031.9800000,1036.4200000,1016.8800000,1029.3100000,563768033
RTSI,D,05/05/15,00:00:00,1033.0700000,1073.6000000,1023.5700000,1072.9300000,831460853
RTSI,D,06/05/15,00:00:00,1074.1900000,1087.4700000,1063.5300000,1066.1900000,674460828
RTSI,D,07/05/15,00:00:00,1059.4200000,1067.2100000,1045.5800000,1060.7300000,610757418
RTSI,D,08/05/15,00:00:00,1058.3700000,1059.7300000,1041.5800000,1059.5200000,526870367
RTSI,D,12/05/15,00:00:00,1058.2100000,1070.1900000,1049.7700000,1070.1900000,705660068
RTSI,D,13/05/15,00:00:00,1072.6000000,1092.5200000,1072.6000000,1082.2100000,697788303
RTSI,D,14/05/15,00:00:00,1077.5600000,1077.5600000,1052.0900000,1054.9000000,554554466
RTSI,D,15/05/15,00:00:00,1057.2400000,1075.4200000,1056.1800000,1074.7300000,548777832
RTSI,D,18/05/15,00:00:00,1075.1600000,1089.5100000,1074.4100000,1075.4700000,490173754
RTSI,D,19/05/15,00:00:00,1076.3300000,1080.2700000,1045.9900000,1057.6000000,589329851
RTSI,D,20/05/15,00:00:00,1056.4100000,1056.8000000,1027.1700000,1031.9700000,543375573
RTSI,D,21/05/15,00:00:00,1035.1400000,1051.7600000,1030.3200000,1047.4700000,657792145
RTSI,D,22/05/15,00:00:00,1044.7300000,1052.8900000,1041.4300000,1051.2100000,610146136
RTSI,D,25/05/15,00:00:00,1050.3200000,1053.9400000,1034.7200000,1041.5800000,408190042
RTSI,D,26/05/15,00:00:00,1044.8400000,1046.4900000,1023.6100000,1025.1600000,553628324
RTSI,D,27/05/15,00:00:00,1022.7100000,1026.3800000,1000.4100000,1012.2100000,683285611
RTSI,D,28/05/15,00:00:00,1008.3900000,1011.6900000,989.5300000,990.8700000,567935934
RTSI,D,29/05/15,00:00:00,992.5100000,1009.2100000,968.8100000,968.8100000,919940287
RTSI,D,01/06/15,00:00:00,975.6000000,979.3400000,953.8800000,953.8800000,576797944
RTSI,D,02/06/15,00:00:00,953.2500000,978.6700000,950.8600000,973.4500000,524742103
RTSI,D,03/06/15,00:00:00,977.8900000,983.0100000,943.2000000,947.2800000,662759624
RTSI,D,04/06/15,00:00:00,946.8300000,948.5300000,918.8300000,922.6300000,605210783
RTSI,D,05/06/15,00:00:00,916.7600000,930.9200000,904.7600000,922.6700000,491947860
RTSI,D,08/06/15,00:00:00,924.3300000,940.3100000,918.6800000,923.2300000,505169480
RTSI,D,09/06/15,00:00:00,926.3500000,943.8400000,919.8900000,943.5400000,519940811
RTSI,D,10/06/15,00:00:00,944.4100000,968.4400000,944.4100000,958.9700000,477951222
RTSI,D,11/06/15,00:00:00,958.3100000,959.9600000,942.3600000,950.3800000,499367362
RTSI,D,15/06/15,00:00:00,947.1000000,958.9300000,932.0200000,957.3800000,640704533
RTSI,D,16/06/15,00:00:00,957.7000000,978.2900000,957.7000000,978.2900000,489446498
RTSI,D,17/06/15,00:00:00,978.1600000,979.8600000,966.5500000,966.5500000,459784796
RTSI,D,18/06/15,00:00:00,973.1300000,989.8700000,973.1300000,981.8200000,430682284
RTSI,D,19/06/15,00:00:00,980.3700000,980.5400000,960.7700000,966.9000000,453897941
RTSI,D,22/06/15,00:00:00,969.9800000,988.4000000,969.9800000,978.8500000,472596015
RTSI,D,23/06/15,00:00:00,978.4600000,979.7400000,957.3100000,964.3200000,398748512
RTSI,D,24/06/15,00:00:00,966.9800000,974.6300000,949.4200000,951.4500000,406391547
RTSI,D,25/06/15,00:00:00,951.7700000,956.8600000,941.3200000,941.3200000,349944666
RTSI,D,26/06/15,00:00:00,940.1400000,944.2300000,933.7500000,943.0100000,456566033
RTSI,D,29/06/15,00:00:00,938.7300000,938.7300000,921.7400000,928.0300000,341186023
RTSI,D,30/06/15,00:00:00,926.4800000,939.9300000,916.0600000,939.9300000,488750114
RTSI,D,01/07/15,00:00:00,940.6800000,945.0400000,927.5900000,930.6600000,449528893
RTSI,D,02/07/15,00:00:00,927.7700000,936.1600000,923.5400000,932.0400000,362231535
RTSI,D,03/07/15,00:00:00,931.7000000,932.7800000,918.4500000,919.6100000,260298668
RTSI,D,06/07/15,00:00:00,914.1500000,914.1500000,899.0400000,902.8800000,438597340
RTSI,D,07/07/15,00:00:00,899.8400000,899.8400000,878.3800000,885.7800000,490206228
RTSI,D,08/07/15,00:00:00,890.7000000,894.8800000,868.0200000,875.6700000,606869219
RTSI,D,09/07/15,00:00:00,876.3000000,896.2800000,876.2400000,889.7600000,430028579
RTSI,D,10/07/15,00:00:00,890.9500000,906.5300000,890.9500000,905.2000000,458115816
RTSI,D,13/07/15,00:00:00,903.1100000,915.4700000,897.9800000,915.4700000,646320510
RTSI,D,14/07/15,00:00:00,914.4800000,919.7900000,899.0900000,919.7900000,567264218
RTSI,D,15/07/15,00:00:00,909.7100000,914.9100000,904.1200000,909.4500000,487327368
RTSI,D,16/07/15,00:00:00,907.8000000,920.0100000,905.7000000,919.8100000,352812008
RTSI,D,17/07/15,00:00:00,916.5400000,919.9300000,908.4600000,912.4400000,386576666
RTSI,D,20/07/15,00:00:00,912.8800000,915.8500000,894.7400000,900.6500000,390534660
RTSI,D,21/07/15,00:00:00,899.5100000,909.4100000,893.9300000,905.3300000,439657789
RTSI,D,22/07/15,00:00:00,904.5500000,904.5500000,893.2800000,901.7600000,465321559
RTSI,D,23/07/15,00:00:00,896.0400000,896.6400000,883.6300000,884.4700000,395848572
RTSI,D,24/07/15,00:00:00,882.0000000,882.0000000,856.1900000,859.1200000,492411135
RTSI,D,27/07/15,00:00:00,859.2300000,860.4200000,833.1000000,840.3700000,598958286
RTSI,D,28/07/15,00:00:00,838.3200000,845.4600000,826.4400000,839.2500000,602350988
RTSI,D,29/07/15,00:00:00,843.0000000,867.7400000,841.8400000,865.8400000,497626383
RTSI,D,30/07/15,00:00:00,868.1900000,875.1000000,856.8600000,867.7400000,446534128
RTSI,D,31/07/15,00:00:00,863.8400000,863.8400000,841.4200000,858.8200000,622778532
RTSI,D,03/08/15,00:00:00,852.8100000,852.8100000,828.5500000,834.8900000,443343075
RTSI,D,04/08/15,00:00:00,828.7700000,843.7200000,823.9300000,837.4300000,446164091
RTSI,D,05/08/15,00:00:00,838.0600000,851.6000000,833.9100000,843.9000000,504340809
RTSI,D,06/08/15,00:00:00,839.7600000,840.2500000,818.9700000,820.4300000,492037104
RTSI,D,07/08/15,00:00:00,824.6200000,835.1300000,822.9500000,832.4700000,365858246
RTSI,D,10/08/15,00:00:00,832.5500000,848.0800000,817.6300000,848.0800000,403394770
RTSI,D,11/08/15,00:00:00,850.1500000,859.8200000,829.0800000,830.3300000,486289940
RTSI,D,12/08/15,00:00:00,829.9900000,832.1800000,813.3900000,831.5700000,434421813
RTSI,D,13/08/15,00:00:00,833.8800000,843.2500000,819.2400000,828.9300000,401512250
RTSI,D,14/08/15,00:00:00,828.3100000,838.2100000,824.3200000,835.1700000,398315255
RTSI,D,17/08/15,00:00:00,831.5000000,831.5000000,816.4900000,825.1200000,394669025
RTSI,D,18/08/15,00:00:00,824.1700000,824.1700000,807.7100000,809.6400000,342663379
RTSI,D,19/08/15,00:00:00,809.0800000,817.8800000,791.5800000,794.1900000,411059175
RTSI,D,20/08/15,00:00:00,791.7900000,795.5100000,782.0600000,795.5100000,462047813
RTSI,D,21/08/15,00:00:00,788.5600000,788.5600000,762.3800000,762.3800000,451510221
RTSI,D,24/08/15,00:00:00,747.9700000,747.9700000,708.2500000,724.7300000,778119150
RTSI,D,25/08/15,00:00:00,727.6900000,771.2200000,727.6900000,758.4600000,547286573
RTSI,D,26/08/15,00:00:00,756.3200000,759.3500000,741.4700000,754.6100000,471945479
RTSI,D,27/08/15,00:00:00,762.3900000,808.4000000,762.3900000,804.8600000,538353451
RTSI,D,28/08/15,00:00:00,809.6300000,832.2300000,793.3400000,829.9500000,595114569
RTSI,D,31/08/15,00:00:00,826.9900000,833.6000000,800.4400000,833.6000000,459285923
RTSI,D,01/09/15,00:00:00,844.6000000,845.5200000,801.2700000,805.0600000,554605317
RTSI,D,02/09/15,00:00:00,799.6700000,811.0700000,784.6800000,789.3900000,475411246
RTSI,D,03/09/15,00:00:00,796.5100000,815.7100000,791.9000000,805.2300000,427606191
RTSI,D,04/09/15,00:00:00,801.1400000,801.1400000,787.8300000,793.6500000,331557323
RTSI,D,07/09/15,00:00:00,787.1200000,788.6100000,775.0600000,776.1700000,228028980
RTSI,D,08/09/15,00:00:00,777.5000000,797.5400000,777.5000000,793.9900000,359215278
RTSI,D,09/09/15,00:00:00,797.3800000,808.4200000,796.4700000,796.6900000,376095810
RTSI,D,10/09/15,00:00:00,789.4700000,801.5700000,785.8500000,800.4900000,379231853
RTSI,D,11/09/15,00:00:00,800.4900000,801.9100000,791.7100000,799.1000000,295134415
RTSI,D,14/09/15,00:00:00,797.6300000,811.9900000,796.8100000,808.6100000,339930988
RTSI,D,15/09/15,00:00:00,807.3400000,813.6500000,805.2800000,807.5200000,339302286
RTSI,D,16/09/15,00:00:00,811.4200000,840.0800000,811.4200000,837.3900000,481309902
RTSI,D,17/09/15,00:00:00,836.4500000,837.8200000,823.1300000,823.1300000,348855752
RTSI,D,18/09/15,00:00:00,828.7700000,835.0700000,812.0200000,816.5600000,508535637
RTSI,D,21/09/15,00:00:00,814.5300000,821.3800000,807.1000000,808.7800000,366364641
RTSI,D,22/09/15,00:00:00,810.7700000,812.0900000,783.6000000,789.5600000,527550645
RTSI,D,23/09/15,00:00:00,792.2000000,796.7300000,781.8800000,782.0700000,524377009
RTSI,D,24/09/15,00:00:00,779.7300000,779.7300000,762.1200000,769.3800000,538898331
RTSI,D,25/09/15,00:00:00,771.5600000,791.2900000,771.5600000,788.5500000,432685562
RTSI,D,28/09/15,00:00:00,788.7700000,791.4400000,774.2300000,775.7300000,371167657
RTSI,D,29/09/15,00:00:00,769.3100000,785.7000000,763.5500000,784.1100000,374155237
RTSI,D,30/09/15,00:00:00,784.1400000,797.3000000,783.4800000,789.7300000,450818647
RTSI,D,01/10/15,00:00:00,791.8800000,798.9800000,777.5800000,781.6500000,428943250
RTSI,D,02/10/15,00:00:00,781.4300000,781.8600000,759.9900000,764.9300000,387077475
RTSI,D,05/10/15,00:00:00,769.9000000,806.4300000,769.9000000,805.1200000,488580646
RTSI,D,06/10/15,00:00:00,804.6500000,826.6500000,796.5800000,826.6500000,475923490
RTSI,D,07/10/15,00:00:00,831.1700000,852.4400000,831.1700000,844.1200000,727927991
RTSI,D,08/10/15,00:00:00,841.9700000,859.2700000,837.9600000,856.4400000,732767654
RTSI,D,09/10/15,00:00:00,865.6700000,890.3800000,865.6700000,885.9600000,967896610
RTSI,D,12/10/15,00:00:00,883.3200000,895.1200000,871.5500000,876.4200000,640867631
RTSI,D,13/10/15,00:00:00,866.3500000,867.5600000,851.6100000,866.5200000,449542799
RTSI,D,14/10/15,00:00:00,858.6100000,868.7300000,848.9200000,863.3100000,502004302
