<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,03/02/10,00:00:00,1441.2100000,1455.4700000,1430.0100000,1431.0800000,59096887266
IMOEX,D,04/02/10,00:00:00,1431.5600000,1437.0200000,1390.5800000,1395.8700000,56266245870
IMOEX,D,05/02/10,00:00:00,1386.2200000,1386.2200000,1344.7700000,1355.6400000,76456419177
IMOEX,D,08/02/10,00:00:00,1355.9500000,1370.4900000,1319.0900000,1322.1500000,62709129677
IMOEX,D,09/02/10,00:00:00,1331.9700000,1343.6400000,1320.9800000,1338.1600000,63540869579
IMOEX,D,10/02/10,00:00:00,1338.8600000,1359.1200000,1319.7400000,1327.2400000,62338702399
IMOEX,D,11/02/10,00:00:00,1334.5200000,1348.1500000,1320.5700000,1329.3500000,55566511069
IMOEX,D,12/02/10,00:00:00,1329.8400000,1346.1700000,1294.2800000,1304.8600000,57090938009
IMOEX,D,15/02/10,00:00:00,1304.8800000,1319.3700000,1301.9000000,1319.2200000,27697430454
IMOEX,D,16/02/10,00:00:00,1326.9400000,1361.8000000,1326.9400000,1361.4900000,50681452452
IMOEX,D,17/02/10,00:00:00,1362.6500000,1373.2200000,1350.1800000,1354.0900000,48583968165
IMOEX,D,18/02/10,00:00:00,1352.7300000,1352.7300000,1324.9500000,1338.7700000,52732803831
IMOEX,D,19/02/10,00:00:00,1328.9900000,1353.9700000,1310.6700000,1353.7500000,54566846426
IMOEX,D,24/02/10,00:00:00,1350.5200000,1350.5200000,1324.5300000,1334.5300000,44682133541
IMOEX,D,25/02/10,00:00:00,1331.6000000,1334.4200000,1297.1600000,1306.4600000,44706206899
IMOEX,D,26/02/10,00:00:00,1315.4600000,1324.5300000,1307.2900000,1323.7200000,41250422271
IMOEX,D,27/02/10,00:00:00,1325.1300000,1333.5500000,1322.3600000,1332.6400000,12041485205
IMOEX,D,01/03/10,00:00:00,1338.2900000,1357.8900000,1334.6800000,1356.2700000,55113582420
IMOEX,D,02/03/10,00:00:00,1354.5200000,1371.8200000,1351.1300000,1368.0900000,53273535593
IMOEX,D,03/03/10,00:00:00,1366.7500000,1382.2100000,1355.5500000,1379.3200000,50823287708
IMOEX,D,04/03/10,00:00:00,1377.7800000,1395.9300000,1366.5600000,1384.4400000,53953026193
IMOEX,D,05/03/10,00:00:00,1387.9700000,1414.4100000,1387.9700000,1414.3700000,61819660855
IMOEX,D,09/03/10,00:00:00,1412.7800000,1421.1200000,1396.7000000,1412.5500000,59496720516
IMOEX,D,10/03/10,00:00:00,1410.7400000,1423.0600000,1397.5700000,1402.3500000,56219925179
IMOEX,D,11/03/10,00:00:00,1401.1900000,1411.2900000,1389.7300000,1395.9100000,48284527293
IMOEX,D,12/03/10,00:00:00,1400.5300000,1424.5000000,1400.5300000,1415.7500000,50678534140
IMOEX,D,15/03/10,00:00:00,1412.2900000,1416.8300000,1398.9800000,1400.1900000,40025309468
IMOEX,D,16/03/10,00:00:00,1403.9700000,1421.0000000,1403.7600000,1420.7600000,41977659250
IMOEX,D,17/03/10,00:00:00,1425.5100000,1442.0400000,1425.5100000,1435.3100000,60954517437
IMOEX,D,18/03/10,00:00:00,1432.2900000,1449.7700000,1425.5000000,1433.4500000,57680918957
IMOEX,D,19/03/10,00:00:00,1433.8500000,1441.3200000,1415.9300000,1421.0900000,52412492800
IMOEX,D,22/03/10,00:00:00,1420.8200000,1420.8200000,1398.0800000,1417.5500000,48817019393
IMOEX,D,23/03/10,00:00:00,1419.2900000,1427.6100000,1404.1500000,1410.6100000,49714756019
IMOEX,D,24/03/10,00:00:00,1412.0200000,1417.2300000,1398.4400000,1404.7700000,51711123440
IMOEX,D,25/03/10,00:00:00,1403.3000000,1412.1300000,1395.1300000,1406.6600000,50369704879
IMOEX,D,26/03/10,00:00:00,1405.7900000,1419.8000000,1403.5100000,1415.5400000,48052521025
IMOEX,D,29/03/10,00:00:00,1415.1400000,1440.7900000,1412.0000000,1440.2000000,45924249050
IMOEX,D,30/03/10,00:00:00,1441.3200000,1450.0000000,1433.1900000,1443.8100000,54578807697
IMOEX,D,31/03/10,00:00:00,1443.5400000,1461.8300000,1438.4400000,1450.1500000,60862398694
IMOEX,D,01/04/10,00:00:00,1454.8300000,1482.3700000,1454.8300000,1479.6600000,59440449123
IMOEX,D,02/04/10,00:00:00,1483.1400000,1487.9300000,1472.6100000,1480.1700000,34149259749
IMOEX,D,05/04/10,00:00:00,1480.6000000,1488.4400000,1473.7200000,1487.5500000,28418593595
IMOEX,D,06/04/10,00:00:00,1486.1300000,1506.0300000,1479.4500000,1498.6400000,65683359059
IMOEX,D,07/04/10,00:00:00,1499.7500000,1501.3300000,1476.6000000,1478.4400000,49532577831
IMOEX,D,08/04/10,00:00:00,1476.1500000,1479.3700000,1460.4300000,1476.5900000,50881314543
IMOEX,D,09/04/10,00:00:00,1482.4600000,1502.6000000,1482.4600000,1496.8800000,47735408077
IMOEX,D,12/04/10,00:00:00,1500.5600000,1511.9400000,1493.2900000,1502.6600000,41588921406
IMOEX,D,13/04/10,00:00:00,1500.5800000,1508.3100000,1488.9700000,1499.3400000,44807540578
IMOEX,D,14/04/10,00:00:00,1501.3400000,1527.8300000,1501.3400000,1526.6100000,59644580600
IMOEX,D,15/04/10,00:00:00,1532.0100000,1539.6100000,1520.0600000,1530.9300000,60958470444
IMOEX,D,16/04/10,00:00:00,1529.1300000,1529.1300000,1494.5900000,1495.0800000,46394688873
IMOEX,D,19/04/10,00:00:00,1478.6100000,1478.6100000,1438.5800000,1459.1700000,62025938375
IMOEX,D,20/04/10,00:00:00,1465.9800000,1482.3200000,1464.9100000,1473.9200000,46034521424
IMOEX,D,21/04/10,00:00:00,1478.0200000,1488.8700000,1462.2500000,1465.8700000,44157449873
IMOEX,D,22/04/10,00:00:00,1464.2500000,1475.3600000,1436.4800000,1443.3600000,53116259391
IMOEX,D,23/04/10,00:00:00,1445.4800000,1467.6200000,1445.4800000,1467.6200000,46813939582
IMOEX,D,26/04/10,00:00:00,1475.6900000,1489.3600000,1475.6900000,1484.2600000,38964495462
IMOEX,D,27/04/10,00:00:00,1483.6600000,1483.6600000,1454.7800000,1464.1700000,40932844381
IMOEX,D,28/04/10,00:00:00,1451.2100000,1451.2100000,1424.2700000,1430.2800000,62457733778
IMOEX,D,29/04/10,00:00:00,1435.7200000,1455.1700000,1432.1500000,1455.1400000,47363093890
IMOEX,D,30/04/10,00:00:00,1455.8200000,1455.8200000,1431.0800000,1436.0400000,42539736891
IMOEX,D,04/05/10,00:00:00,1437.8700000,1448.6700000,1392.5900000,1393.0700000,50984698302
IMOEX,D,05/05/10,00:00:00,1390.1600000,1403.8400000,1357.8000000,1378.4300000,63760356585
IMOEX,D,06/05/10,00:00:00,1376.7300000,1391.4900000,1363.0600000,1365.1300000,58505243850
IMOEX,D,07/05/10,00:00:00,1363.2000000,1363.2000000,1282.9400000,1288.6100000,71036654940
IMOEX,D,11/05/10,00:00:00,1305.8300000,1342.6200000,1305.8300000,1334.1500000,60303869167
IMOEX,D,12/05/10,00:00:00,1326.2800000,1395.4900000,1323.8100000,1391.8700000,73340645062
IMOEX,D,13/05/10,00:00:00,1392.1800000,1417.8800000,1363.6000000,1378.7000000,74463204863
IMOEX,D,14/05/10,00:00:00,1369.9700000,1375.8300000,1347.1000000,1352.0100000,49440910343
IMOEX,D,17/05/10,00:00:00,1333.5000000,1362.3000000,1316.5800000,1357.2600000,63034029890
IMOEX,D,18/05/10,00:00:00,1362.1900000,1369.2700000,1345.9700000,1362.3200000,56166214242
IMOEX,D,19/05/10,00:00:00,1342.7300000,1342.7300000,1311.9600000,1320.9000000,53544529634
IMOEX,D,20/05/10,00:00:00,1322.7800000,1340.3800000,1261.1900000,1263.9900000,71428267974
IMOEX,D,21/05/10,00:00:00,1267.8400000,1279.7500000,1237.4000000,1264.9100000,74919643633
IMOEX,D,24/05/10,00:00:00,1271.3900000,1286.8300000,1248.4100000,1269.3700000,47814338914
IMOEX,D,25/05/10,00:00:00,1234.0500000,1234.3500000,1195.1100000,1197.3900000,54840458719
IMOEX,D,26/05/10,00:00:00,1216.8800000,1265.9300000,1216.8800000,1265.1800000,81546229504
IMOEX,D,27/05/10,00:00:00,1265.8800000,1310.4600000,1259.8700000,1305.9900000,77136202562
IMOEX,D,28/05/10,00:00:00,1309.9900000,1313.3600000,1292.4600000,1309.0900000,56067377999
IMOEX,D,31/05/10,00:00:00,1310.4600000,1333.1400000,1304.7600000,1332.6200000,26273393630
IMOEX,D,01/06/10,00:00:00,1325.3000000,1329.8800000,1297.1000000,1325.4900000,53441016902
IMOEX,D,02/06/10,00:00:00,1312.3600000,1344.5600000,1301.3400000,1341.2400000,61231521995
IMOEX,D,03/06/10,00:00:00,1358.8800000,1371.7300000,1349.9200000,1350.4800000,55307538924
IMOEX,D,04/06/10,00:00:00,1352.2500000,1378.0400000,1322.9100000,1333.4900000,64928312268
IMOEX,D,07/06/10,00:00:00,1303.7900000,1327.1200000,1289.2900000,1322.0000000,50311523125
IMOEX,D,08/06/10,00:00:00,1329.4400000,1338.7000000,1297.5800000,1301.4100000,57848756868
IMOEX,D,09/06/10,00:00:00,1310.8300000,1323.9500000,1303.0000000,1315.1300000,45056187063
IMOEX,D,10/06/10,00:00:00,1316.9700000,1340.3500000,1301.2300000,1340.0900000,51999172935
IMOEX,D,11/06/10,00:00:00,1342.6200000,1345.9300000,1323.3100000,1336.0900000,40314873409
IMOEX,D,15/06/10,00:00:00,1339.0500000,1371.6400000,1334.6600000,1371.3100000,45036865299
IMOEX,D,16/06/10,00:00:00,1379.6400000,1383.2900000,1356.9000000,1369.5900000,51982528245
IMOEX,D,17/06/10,00:00:00,1366.7900000,1383.3700000,1352.0200000,1356.1800000,70217178137
IMOEX,D,18/06/10,00:00:00,1360.2800000,1368.9100000,1350.5300000,1367.7100000,48818953242
IMOEX,D,21/06/10,00:00:00,1388.2000000,1407.8700000,1388.2000000,1406.2100000,51444284770
IMOEX,D,22/06/10,00:00:00,1395.6800000,1402.1400000,1380.1700000,1388.1100000,50327577351
IMOEX,D,23/06/10,00:00:00,1382.2400000,1394.6500000,1371.2100000,1377.9700000,38802706463
IMOEX,D,24/06/10,00:00:00,1385.1900000,1388.9200000,1360.2100000,1363.1500000,41776181432
IMOEX,D,25/06/10,00:00:00,1362.9900000,1366.6900000,1346.1300000,1347.5800000,41846620392
IMOEX,D,28/06/10,00:00:00,1351.1100000,1370.1300000,1347.9100000,1363.4000000,35858447254
IMOEX,D,29/06/10,00:00:00,1353.9300000,1353.9300000,1315.9100000,1323.2900000,40791793629
IMOEX,D,30/06/10,00:00:00,1322.7300000,1329.1500000,1301.4500000,1309.3100000,49637506002
IMOEX,D,01/07/10,00:00:00,1295.3800000,1295.3800000,1253.5200000,1254.6500000,47137305585
IMOEX,D,02/07/10,00:00:00,1257.8700000,1288.7600000,1257.8700000,1288.0500000,44929731453
IMOEX,D,05/07/10,00:00:00,1285.0400000,1297.4600000,1281.7400000,1292.1900000,21445869535
IMOEX,D,06/07/10,00:00:00,1295.9100000,1328.1200000,1295.9100000,1327.6300000,37773322416
IMOEX,D,07/07/10,00:00:00,1317.0200000,1329.1300000,1294.4400000,1327.7700000,46869057604
IMOEX,D,08/07/10,00:00:00,1342.2700000,1346.5800000,1319.6000000,1320.6400000,42998350380
IMOEX,D,09/07/10,00:00:00,1326.5200000,1332.3600000,1308.5600000,1324.1700000,31063775934
IMOEX,D,12/07/10,00:00:00,1322.2700000,1351.2100000,1319.7800000,1344.5700000,41803759436
IMOEX,D,13/07/10,00:00:00,1343.2600000,1373.2300000,1337.2500000,1367.9100000,51599861238
IMOEX,D,14/07/10,00:00:00,1373.6700000,1379.4700000,1354.0000000,1358.6000000,42306838167
IMOEX,D,15/07/10,00:00:00,1360.1300000,1375.5700000,1339.9600000,1340.2000000,50241544345
IMOEX,D,16/07/10,00:00:00,1343.6600000,1353.7000000,1325.2600000,1327.5500000,41838264579
IMOEX,D,19/07/10,00:00:00,1325.4100000,1346.6300000,1322.4900000,1336.5500000,31103986388
IMOEX,D,20/07/10,00:00:00,1342.2000000,1349.6200000,1319.7900000,1328.7100000,36107205214
IMOEX,D,21/07/10,00:00:00,1334.5900000,1360.0400000,1334.5900000,1354.8300000,43862252298
IMOEX,D,22/07/10,00:00:00,1347.1200000,1381.4000000,1344.1700000,1381.3600000,49190435661
IMOEX,D,23/07/10,00:00:00,1383.3800000,1389.1600000,1373.9400000,1380.8600000,44630449620
IMOEX,D,26/07/10,00:00:00,1386.2200000,1399.4600000,1383.2700000,1396.9200000,40952651789
IMOEX,D,27/07/10,00:00:00,1396.7100000,1414.0000000,1391.7700000,1401.5600000,50198454197
IMOEX,D,28/07/10,00:00:00,1404.4100000,1411.3800000,1388.8300000,1394.8900000,48641770668
IMOEX,D,29/07/10,00:00:00,1398.9400000,1425.0100000,1398.0000000,1418.3500000,44859183604
IMOEX,D,30/07/10,00:00:00,1411.9800000,1415.1700000,1382.8500000,1397.1200000,47723177792
IMOEX,D,02/08/10,00:00:00,1407.9800000,1431.4500000,1407.9800000,1429.3600000,45575670719
IMOEX,D,03/08/10,00:00:00,1433.0700000,1433.3500000,1406.0400000,1412.2500000,42615311560
IMOEX,D,04/08/10,00:00:00,1408.6700000,1429.0000000,1400.7000000,1418.0500000,49347284546
IMOEX,D,05/08/10,00:00:00,1419.8800000,1429.2200000,1407.1500000,1414.6500000,42868563670
IMOEX,D,06/08/10,00:00:00,1419.0100000,1423.3900000,1397.3600000,1403.0800000,33981916792
IMOEX,D,09/08/10,00:00:00,1407.4100000,1427.8800000,1407.4100000,1419.2000000,34259773451
IMOEX,D,10/08/10,00:00:00,1414.4400000,1414.4400000,1388.9500000,1397.6600000,36642439370
IMOEX,D,11/08/10,00:00:00,1388.3200000,1390.4400000,1372.3300000,1376.8800000,37658478752
IMOEX,D,12/08/10,00:00:00,1373.4000000,1387.9200000,1364.5000000,1375.5400000,41206939955
IMOEX,D,13/08/10,00:00:00,1382.2900000,1386.5200000,1366.0300000,1371.4600000,32572493820
IMOEX,D,16/08/10,00:00:00,1373.8700000,1378.7600000,1356.4300000,1373.2200000,31868258659
IMOEX,D,17/08/10,00:00:00,1377.1800000,1394.6500000,1373.3000000,1391.4700000,36373174118
IMOEX,D,18/08/10,00:00:00,1390.6100000,1390.6100000,1380.2400000,1386.8000000,27710767820
IMOEX,D,19/08/10,00:00:00,1391.5400000,1400.8900000,1374.5700000,1375.1100000,35989270376
IMOEX,D,20/08/10,00:00:00,1374.7300000,1379.3500000,1357.9700000,1366.3200000,33871995876
IMOEX,D,23/08/10,00:00:00,1368.0300000,1373.9900000,1356.4500000,1366.7600000,30393532819
IMOEX,D,24/08/10,00:00:00,1360.4100000,1360.4100000,1337.4700000,1339.8200000,32974805515
IMOEX,D,25/08/10,00:00:00,1339.0900000,1352.6900000,1328.2300000,1334.6600000,38251420082
IMOEX,D,26/08/10,00:00:00,1343.9200000,1357.2600000,1343.5200000,1356.4300000,40346201940
IMOEX,D,27/08/10,00:00:00,1353.1900000,1367.3300000,1344.6100000,1366.5000000,37133103589
IMOEX,D,30/08/10,00:00:00,1376.0400000,1379.5100000,1368.4000000,1370.7700000,25762265419
IMOEX,D,31/08/10,00:00:00,1357.6100000,1370.6800000,1351.3700000,1368.9000000,34646071575
IMOEX,D,01/09/10,00:00:00,1370.0800000,1396.1900000,1364.5900000,1394.5700000,41921652057
IMOEX,D,02/09/10,00:00:00,1394.1900000,1407.5000000,1392.4500000,1401.8100000,38908960550
IMOEX,D,03/09/10,00:00:00,1402.3700000,1419.1700000,1395.9000000,1410.1600000,39090975192
IMOEX,D,06/09/10,00:00:00,1413.5800000,1418.5100000,1407.2300000,1408.6400000,19401792402
IMOEX,D,07/09/10,00:00:00,1404.1700000,1404.1700000,1390.0500000,1398.7000000,28760224256
IMOEX,D,08/09/10,00:00:00,1395.9300000,1423.2100000,1394.2400000,1422.0800000,44183327148
IMOEX,D,09/09/10,00:00:00,1422.9700000,1445.4900000,1416.6400000,1437.4700000,52699848741
IMOEX,D,10/09/10,00:00:00,1435.5100000,1441.7700000,1427.4300000,1433.8200000,33899193721
IMOEX,D,13/09/10,00:00:00,1445.2800000,1452.1400000,1440.3800000,1441.5800000,36497003110
IMOEX,D,14/09/10,00:00:00,1438.8500000,1443.3200000,1428.0100000,1433.2200000,47692091223
IMOEX,D,15/09/10,00:00:00,1432.0400000,1436.5800000,1420.9200000,1436.3800000,44041416616
IMOEX,D,16/09/10,00:00:00,1432.6400000,1439.7700000,1427.8600000,1431.0900000,36764057362
IMOEX,D,17/09/10,00:00:00,1437.7100000,1442.5200000,1417.0700000,1417.6500000,32720246706
IMOEX,D,20/09/10,00:00:00,1420.1600000,1427.0900000,1412.8600000,1426.8400000,27107332740
IMOEX,D,21/09/10,00:00:00,1428.4200000,1442.5100000,1426.7700000,1433.9000000,29136153900
IMOEX,D,22/09/10,00:00:00,1433.5200000,1438.9300000,1417.5700000,1431.2100000,39078478677
IMOEX,D,23/09/10,00:00:00,1432.5800000,1440.2900000,1420.1200000,1430.1200000,41320143927
IMOEX,D,24/09/10,00:00:00,1427.9700000,1436.0900000,1419.1200000,1436.0600000,38140611822
IMOEX,D,27/09/10,00:00:00,1440.5900000,1444.6400000,1418.0400000,1418.6700000,37450171574
IMOEX,D,28/09/10,00:00:00,1418.6000000,1419.3700000,1405.4700000,1410.1100000,37821645780
IMOEX,D,29/09/10,00:00:00,1414.2100000,1423.7700000,1412.9200000,1419.1800000,34849617242
IMOEX,D,30/09/10,00:00:00,1418.3700000,1441.2200000,1417.7300000,1440.3000000,42576104560
IMOEX,D,01/10/10,00:00:00,1439.7300000,1462.2200000,1436.3200000,1455.6300000,66710849859
IMOEX,D,04/10/10,00:00:00,1459.1900000,1470.7800000,1455.1200000,1465.0900000,47973537148
IMOEX,D,05/10/10,00:00:00,1464.4700000,1474.4100000,1456.0100000,1474.0300000,50017203784
IMOEX,D,06/10/10,00:00:00,1480.9100000,1485.6400000,1465.7000000,1475.1200000,55791832533
IMOEX,D,07/10/10,00:00:00,1476.9600000,1480.1600000,1465.8500000,1468.3100000,39517670402
IMOEX,D,08/10/10,00:00:00,1466.0000000,1468.1700000,1453.3800000,1464.6700000,35578413650
IMOEX,D,11/10/10,00:00:00,1465.4200000,1482.2200000,1465.4200000,1482.1100000,24942105515
IMOEX,D,12/10/10,00:00:00,1473.3800000,1481.6600000,1466.7300000,1477.7800000,33729214194
IMOEX,D,13/10/10,00:00:00,1481.7200000,1497.7400000,1481.7200000,1493.2100000,54555168367
IMOEX,D,14/10/10,00:00:00,1498.9500000,1500.4200000,1483.2700000,1489.0600000,47122729648
IMOEX,D,15/10/10,00:00:00,1487.5200000,1500.6400000,1484.2600000,1491.4800000,47850335383
IMOEX,D,18/10/10,00:00:00,1485.1100000,1502.4700000,1479.4400000,1500.6500000,47626790748
IMOEX,D,19/10/10,00:00:00,1501.1500000,1513.4600000,1488.5900000,1490.4900000,62014113406
IMOEX,D,20/10/10,00:00:00,1485.9500000,1494.3800000,1474.4500000,1493.4900000,45372945637
IMOEX,D,21/10/10,00:00:00,1494.3600000,1528.6700000,1489.3500000,1528.1100000,89847227475
IMOEX,D,22/10/10,00:00:00,1526.1800000,1531.0100000,1513.0900000,1519.3000000,69082023867
IMOEX,D,25/10/10,00:00:00,1528.9900000,1538.4300000,1526.1400000,1528.2400000,50270343538
IMOEX,D,26/10/10,00:00:00,1526.7300000,1532.0800000,1516.2400000,1524.8300000,46067093972
IMOEX,D,27/10/10,00:00:00,1522.9800000,1525.2400000,1507.0500000,1507.0500000,40785041143
IMOEX,D,28/10/10,00:00:00,1507.2600000,1519.7500000,1504.7300000,1506.6000000,38518334881
IMOEX,D,29/10/10,00:00:00,1504.8600000,1524.9000000,1502.5000000,1523.3900000,41411198919
IMOEX,D,01/11/10,00:00:00,1529.1900000,1542.2300000,1528.1200000,1533.7000000,41454975994
IMOEX,D,02/11/10,00:00:00,1533.9100000,1540.3400000,1530.7700000,1537.2700000,27173974366
IMOEX,D,03/11/10,00:00:00,1537.6300000,1547.0200000,1535.3200000,1540.1100000,31194385321
IMOEX,D,08/11/10,00:00:00,1564.7900000,1577.9000000,1563.2000000,1568.2600000,51114585320
IMOEX,D,09/11/10,00:00:00,1567.2900000,1597.5100000,1566.7000000,1594.7200000,56022961218
IMOEX,D,10/11/10,00:00:00,1588.5700000,1592.0800000,1570.2900000,1574.6300000,51621935101
IMOEX,D,11/11/10,00:00:00,1581.2800000,1584.6400000,1556.1200000,1556.4300000,56601596143
IMOEX,D,12/11/10,00:00:00,1545.8800000,1554.4200000,1536.9800000,1548.9600000,51922953277
IMOEX,D,13/11/10,00:00:00,1545.9000000,1545.9000000,1533.6900000,1541.1000000,10478076869
IMOEX,D,15/11/10,00:00:00,1544.0400000,1560.4700000,1535.8200000,1556.1800000,38253848697
IMOEX,D,16/11/10,00:00:00,1547.6700000,1547.6700000,1524.6100000,1526.6400000,49360741571
IMOEX,D,17/11/10,00:00:00,1522.5900000,1535.2600000,1515.1400000,1533.9200000,57432950064
IMOEX,D,18/11/10,00:00:00,1540.1100000,1552.2100000,1539.2300000,1552.2100000,46549592792
IMOEX,D,19/11/10,00:00:00,1548.9700000,1557.2600000,1542.1500000,1556.8000000,40419340705
IMOEX,D,22/11/10,00:00:00,1562.1100000,1573.2700000,1549.1600000,1550.4200000,44645380872
IMOEX,D,23/11/10,00:00:00,1544.8900000,1549.1900000,1531.6500000,1536.8700000,51026839731
IMOEX,D,24/11/10,00:00:00,1540.1200000,1564.1500000,1528.2500000,1561.9700000,57777682028
IMOEX,D,25/11/10,00:00:00,1562.6600000,1574.3900000,1558.9600000,1571.3100000,52499184667
IMOEX,D,26/11/10,00:00:00,1568.1900000,1576.4600000,1555.1600000,1566.4100000,51176028976
IMOEX,D,29/11/10,00:00:00,1570.9100000,1578.4500000,1549.4200000,1554.6500000,45255427152
IMOEX,D,30/11/10,00:00:00,1557.3300000,1570.6000000,1549.6300000,1565.5200000,50188611366
IMOEX,D,01/12/10,00:00:00,1570.2000000,1604.2800000,1569.7100000,1601.7600000,70293689095
IMOEX,D,02/12/10,00:00:00,1608.3700000,1633.5300000,1606.7500000,1632.3700000,87509690881
IMOEX,D,03/12/10,00:00:00,1632.3700000,1658.5300000,1629.0900000,1649.5600000,81895841585
IMOEX,D,06/12/10,00:00:00,1651.4500000,1672.5900000,1649.4600000,1672.5700000,68379479599
IMOEX,D,07/12/10,00:00:00,1675.0800000,1700.4200000,1671.5100000,1676.4100000,82872065080
IMOEX,D,08/12/10,00:00:00,1667.9800000,1687.1300000,1649.3500000,1650.0800000,69237330335
IMOEX,D,09/12/10,00:00:00,1658.1400000,1667.6500000,1652.0000000,1660.6200000,58072669587
IMOEX,D,10/12/10,00:00:00,1660.1700000,1663.4900000,1646.4900000,1656.3400000,41076491746
IMOEX,D,13/12/10,00:00:00,1662.7300000,1673.1400000,1660.3900000,1662.4500000,50838661328
IMOEX,D,14/12/10,00:00:00,1660.1600000,1666.9600000,1649.0200000,1666.2800000,50933369813
IMOEX,D,15/12/10,00:00:00,1662.7200000,1680.7800000,1653.8500000,1670.2600000,59397664919
IMOEX,D,16/12/10,00:00:00,1666.4400000,1670.7800000,1657.7900000,1660.2000000,44774610872
IMOEX,D,17/12/10,00:00:00,1664.3300000,1674.1100000,1663.0400000,1666.8400000,38920383848
IMOEX,D,20/12/10,00:00:00,1666.2800000,1668.9000000,1657.9300000,1663.1100000,31753287136
IMOEX,D,21/12/10,00:00:00,1669.3800000,1675.8300000,1664.8500000,1673.8300000,30841495820
IMOEX,D,22/12/10,00:00:00,1675.6600000,1686.5000000,1675.6600000,1682.6100000,31201533855
IMOEX,D,23/12/10,00:00:00,1683.5300000,1686.2200000,1676.9600000,1684.5200000,22945129293
IMOEX,D,24/12/10,00:00:00,1686.1400000,1686.4700000,1673.2400000,1675.8100000,16262577361
IMOEX,D,27/12/10,00:00:00,1675.3300000,1676.1400000,1662.8100000,1663.5500000,14765027351
IMOEX,D,28/12/10,00:00:00,1665.3500000,1671.0800000,1660.5700000,1664.8600000,19956220893
IMOEX,D,29/12/10,00:00:00,1665.9600000,1678.4900000,1665.9600000,1677.6800000,28365348563
IMOEX,D,30/12/10,00:00:00,1677.6800000,1687.9900000,1673.6400000,1687.9900000,24312897115
IMOEX,D,11/01/11,00:00:00,1687.7900000,1714.1700000,1687.3700000,1713.9700000,49940444719
IMOEX,D,12/01/11,00:00:00,1714.6100000,1759.8600000,1714.2700000,1759.4600000,72846541833
IMOEX,D,13/01/11,00:00:00,1759.6700000,1768.1100000,1743.7200000,1749.7500000,68421637534
IMOEX,D,14/01/11,00:00:00,1746.8300000,1757.5600000,1731.8600000,1744.7400000,48297570708
IMOEX,D,17/01/11,00:00:00,1749.1300000,1773.9200000,1749.0000000,1771.6600000,52144034966
IMOEX,D,18/01/11,00:00:00,1773.4500000,1788.7400000,1754.8600000,1765.3000000,65749629854
IMOEX,D,19/01/11,00:00:00,1771.5300000,1778.2700000,1760.3300000,1764.4400000,49260331010
IMOEX,D,20/01/11,00:00:00,1742.7800000,1745.2600000,1732.9500000,1733.8900000,49980584217
IMOEX,D,21/01/11,00:00:00,1736.0600000,1752.3800000,1723.9400000,1747.3900000,60327714575
IMOEX,D,24/01/11,00:00:00,1749.7600000,1750.4200000,1705.1900000,1720.7000000,54584237603
IMOEX,D,25/01/11,00:00:00,1724.2000000,1730.8700000,1709.6800000,1716.2400000,51846972997
IMOEX,D,26/01/11,00:00:00,1720.1200000,1746.6300000,1720.1200000,1746.5500000,59819903525
IMOEX,D,27/01/11,00:00:00,1750.8200000,1758.0600000,1738.2800000,1751.5400000,82171346019
IMOEX,D,28/01/11,00:00:00,1747.8500000,1747.9500000,1730.6900000,1735.0100000,49277291796
IMOEX,D,31/01/11,00:00:00,1727.1100000,1727.1100000,1705.4600000,1723.4200000,54763852751
IMOEX,D,01/02/11,00:00:00,1731.8000000,1757.4800000,1726.9200000,1755.9500000,66859952631
IMOEX,D,02/02/11,00:00:00,1759.5100000,1779.0100000,1757.5900000,1765.4200000,83310150644
IMOEX,D,03/02/11,00:00:00,1768.1300000,1775.4400000,1746.7800000,1749.7800000,54960308897
IMOEX,D,04/02/11,00:00:00,1754.9400000,1769.9600000,1752.7300000,1766.5300000,62225533354
IMOEX,D,07/02/11,00:00:00,1770.8600000,1772.9900000,1745.2900000,1767.3100000,49824452458
IMOEX,D,08/02/11,00:00:00,1765.1300000,1770.1000000,1729.1100000,1729.5300000,71862658763
IMOEX,D,09/02/11,00:00:00,1734.7500000,1738.1300000,1713.4300000,1723.3200000,58290135029
IMOEX,D,10/02/11,00:00:00,1721.7200000,1721.7200000,1676.2600000,1676.7700000,67950482178
IMOEX,D,11/02/11,00:00:00,1676.8500000,1715.4000000,1674.0800000,1713.9300000,77152984130
IMOEX,D,14/02/11,00:00:00,1721.8900000,1732.3300000,1703.7200000,1708.4300000,55993798400
IMOEX,D,15/02/11,00:00:00,1708.2100000,1720.7700000,1693.1800000,1695.9800000,55908192482
IMOEX,D,16/02/11,00:00:00,1699.3900000,1709.2600000,1688.4000000,1707.1400000,63025193593
IMOEX,D,17/02/11,00:00:00,1711.6900000,1722.1400000,1692.4300000,1692.9100000,51495139067
IMOEX,D,18/02/11,00:00:00,1695.3000000,1700.5800000,1680.9700000,1690.1100000,45321132728
IMOEX,D,21/02/11,00:00:00,1690.3300000,1717.0000000,1683.7900000,1712.6300000,44707873372
IMOEX,D,22/02/11,00:00:00,1707.3500000,1707.3500000,1682.4700000,1700.9800000,55857375947
IMOEX,D,24/02/11,00:00:00,1701.5000000,1721.9700000,1687.7000000,1715.2000000,89202250109
